@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R1-2,5'

@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.555332,0.292308,0.319066,0.085106,0.730779,0.814371,0
0.529175,0.317949,0.11284,0.155194,0.722738,0.796407,0
0.54326,0.31282,0.128405,0.148936,0.712718,0.760479,0
0.555332,0.4,0.077821,0.170404,0.724144,0.826347,0
0.458753,0.433333,0.241245,0.142678,0.71195,0.760479,0
0.515091,0.451282,0.284047,0.060075,0.724528,0.628743,0
0.478873,0.479487,0.326848,0.051314,0.738365,0.730539,0
0.519115,0.484615,0.202335,0.098874,0.744654,0.730539,0
0.555332,0.446154,0.245136,0.093867,0.734591,0.712575,0
0.668008,0.492308,0.346304,0.042553,0.710692,0.700599,0
0.68008,0.451282,0.357977,0.09637,0.699371,0.730539,0
0.702213,0.497436,0.307393,0.111389,0.690566,0.724551,1
0.678068,0.461539,0.322957,0.212766,0.690566,0.730539,0
0.645875,0.458974,0.299611,0.185232,0.701887,0.706587,0
0.605634,0.425641,0.178988,0.257822,0.727044,0.700599,0
0.561368,0.451282,0.105058,0.202753,0.749686,0.736527,0
0.56338,0.448718,0.105058,0.274093,0.762264,0.736527,0
0.515091,0.461538,0.085603,0.206508,0.773585,0.724551,0
0.551308,0.458974,0.14786,0.265332,0.791195,0.724551,0
0.515091,0.469231,0.105058,0.173967,0.802516,0.748503,0
0.490946,0.451282,0.108949,0.28786,0.793711,0.730539,0
0.509054,0.453846,0.155642,0.267835,0.789937,0.694611,0
0.476861,0.415385,0.062257,0.370463,0.791195,0.712575,0
0.498994,0.412821,0.027237,0.365457,0.786164,0.772455,0
0.454728,0.392308,0.097276,0.499374,0.767296,0.772455,0
0.480885,0.410256,0.136187,0.453066,0.761006,0.766467,0
0.392354,0.389744,0.18677,0.062578,0.761006,0.772455,0
0.386318,0.48718,0.081712,0.483104,0.753459,0.802395,0
0.366197,0.489744,0.140078,0.277847,0.740881,0.808383,0
0.313883,0.530769,0.225681,0.175219,0.727044,0.814371,0
0.289738,0.471795,0.280156,0.113892,0.713208,0.814371,0
0.241449,0.469231,0.354086,0.126408,0.69434,0.832335,1
0.22334,0.405128,0.365759,0.211514,0.65283,0.826347,1
0.22334,0.379487,0.455253,0.229036,0.605031,0.808383,2
0.311871,0.482051,0.575875,0.299124,0.554717,0.802395,2
0.38833,0.671795,0.463035,0.334168,0.543396,0.790419,2
0.458752,0.733333,0.470817,0.335419,0.577358,0.730539,1
0.474849,0.65641,0.249027,0.319149,0.621384,0.724551,1
0.527163,0.497436,0.101167,0.359199,0.642767,0.736527,1
0.507042,0.510256,0.07393,0.332916,0.659119,0.706587,0
0.468813,0.605128,0.159533,0.336671,0.67044,0.748503,0
0.396378,0.682051,0.291829,0.235294,0.68805,0.754491,1
0.384306,0.733333,0.463035,0.142678,0.686792,0.766467,1
0.434608,0.735897,0.354086,0.171464,0.70566,0.772455,1
0.450704,0.730769,0.346304,0.22403,0.69434,0.766467,1
0.458753,0.694872,0.326848,0.28035,0.69434,0.760479,1
0.482897,0.692308,0.303502,0.28786,0.691824,0.766467,1
0.527163,0.653846,0.315175,0.250313,0.70566,0.754491,1
0.496982,0.653846,0.342412,0.210263,0.706918,0.760479,1
0.486922,0.658974,0.381323,0.195244,0.718239,0.766467,1
0.452716,0.641026,0.354086,0.187735,0.72327,0.766467,0
0.450704,0.666667,0.322957,0.171464,0.720755,0.772455,0
0.466801,0.641026,0.319066,0.141427,0.703145,0.766467,0
0.488934,0.615385,0.249027,0.176471,0.696855,0.760479,0
0.511066,0.674359,0.252918,0.181477,0.703145,0.742515,0
0.509054,0.682051,0.346304,0.09637,0.738365,0.760479,0
0.537223,0.646154,0.307393,0.122653,0.761006,0.748503,0
0.549296,0.638462,0.346304,0.181477,0.781132,0.718563,0
0.547284,0.635897,0.229572,0.230288,0.802516,0.730539,0
0.55332,0.638462,0.284047,0.185232,0.822642,0.760479,0
0.490946,0.630769,0.2607,0.175219,0.821384,0.748503,0
0.364185,0.630769,0.291829,0.171464,0.783648,0.760479,0
0.321932,0.548718,0.256809,0.146433,0.734591,0.718563,1
0.539235,0.469231,0.552529,0.178974,0.589937,0.736527,1
0.832998,0.448718,0.59144,0.260325,0.605031,0.754491,2
0.744467,0.410256,0.420233,0.355444,0.706918,0.760479,2
0.674044,0.476923,0.326848,0.35169,0.781132,0.772455,1
0.585513,0.489744,0.2607,0.307885,0.825157,0.784431,1
0.525151,0.528205,0.268482,0.316646,0.833962,0.766467,0
0.464789,0.517949,0.202335,0.320401,0.837736,0.754491,0
0.382294,0.564103,0.182879,0.302879,0.846541,0.754491,0
0.368209,0.61282,0.272374,0.201502,0.830189,0.754491,0
0.356137,0.674359,0.36965,0.153942,0.803774,0.772455,1
0.474849,0.653846,0.326848,0.171464,0.774843,0.772455,0
0.551308,0.576923,0.167315,0.289111,0.798742,0.778443,0
0.569417,0.551282,0.182879,0.339174,0.81761,0.766467,1
0.56338,0.54359,0.085603,0.42428,0.832704,0.712575,1
0.537223,0.489744,0.101167,0.436796,0.832704,0.700599,1
0.519115,0.523077,0.038911,0.541927,0.841509,0.730539,0
0.541247,0.497436,0.097276,0.411765,0.837736,0.838323,0
0.579477,0.517949,0.151751,0.554443,0.831447,0.832335,0
0.583501,0.525641,0.225681,0.361702,0.828931,0.706587,0
0.533199,0.548718,0.097276,0.401752,0.833962,0.832335,0
0.509054,0.625641,0.18677,0.354193,0.830189,0.868263,0
0.537223,0.648718,0.319066,0.271589,0.815094,0.856287,1
0.533199,0.658974,0.287938,0.322904,0.803774,0.802395,1
0.527163,0.65641,0.249027,0.415519,0.78239,0.820359,1
0.579477,0.6,0.264591,0.285357,0.766038,0.802395,1
0.569417,0.479487,0.128405,0.436796,0.753459,0.790419,1
0.54326,0.464103,0.18677,0.433041,0.739623,0.778443,0
0.529175,0.430769,0.167315,0.414268,0.722013,0.736527,0
0.533199,0.410256,0.136187,0.470588,0.70566,0.796407,0
0.464789,0.448718,0.089494,0.409262,0.689308,0.808383,0
0.464789,0.497436,0.120623,0.534418,0.675472,0.814371,0
0.462777,0.515385,0.120623,0.473091,0.650314,0.826347,0
0.44668,0.5,0.229572,0.191489,0.633962,0.796407,0
0.458752,0.515385,0.241245,0.110138,0.594969,0.844311,0
0.515091,0.510256,0.140078,0.397997,0.571069,0.796407,0
0.567404,0.517949,0.2607,0.142678,0.555975,0.790419,0
0.521127,0.502564,0.225681,0.168961,0.566038,0.814371,0
0.529175,0.497436,0.182879,0.212766,0.559748,0.814371,0
0.547284,0.466667,0.159533,0.468085,0.562264,0.820359,0
0.565392,0.451282,0.18677,0.496871,0.566038,0.820359,0
0.55332,0.474359,0.105058,0.573217,0.587421,0.862275,0
0.571429,0.484615,0.155642,0.454318,0.594969,0.862275,0
0.56338,0.517949,0.18677,0.40801,0.6,0.850299,0
0.609658,0.497436,0.350195,0.270338,0.598742,0.814371,0
0.595573,0.564103,0.22179,0.153942,0.627673,0.844311,0
0.591549,0.628205,0.241245,0.170213,0.630189,0.826347,0
0.569417,0.620513,0.350195,0.217772,0.627673,0.778443,0
0.56338,0.605128,0.233463,0.16771,0.633962,0.772455,0
0.587525,0.574359,0.276265,0.216521,0.654088,0.832335,1
0.607646,0.510256,0.237354,0.242804,0.666667,0.778443,0
0.609658,0.535897,0.206226,0.290363,0.667925,0.790419,1
0.643863,0.553846,0.163424,0.340426,0.662893,0.784431,1
0.700201,0.479487,0.330739,0.302879,0.659119,0.796407,1
0.692153,0.51282,0.29572,0.317897,0.666667,0.808383,1
0.686117,0.520513,0.389105,0.235294,0.681761,0.802395,1
0.597586,0.55641,0.214008,0.326658,0.706918,0.808383,0
0.448692,0.674359,0.287938,0.241552,0.714465,0.820359,0
0.428571,0.730769,0.404669,0.186483,0.693082,0.778443,1
0.607646,0.635897,0.319066,0.231539,0.674214,0.844311,1
0.639839,0.720513,0.350195,0.257822,0.703145,0.844311,1
0.732394,0.74359,0.529183,0.244055,0.724528,0.898204,2
0.708249,0.725641,0.521401,0.336671,0.762264,0.88024,2
0.663984,0.738462,0.509728,0.406758,0.78239,0.88024,2
0.647887,0.71282,0.474708,0.466834,0.805031,0.862275,2
0.67002,0.653846,0.455253,0.406758,0.816352,0.862275,2
0.678068,0.589744,0.365759,0.44806,0.818868,0.838323,1
0.641851,0.469231,0.276265,0.42428,0.831447,0.826347,1
0.581489,0.489744,0.159533,0.498123,0.851572,0.814371,1
0.529175,0.507692,0.101167,0.480601,0.844025,0.814371,1
0.458752,0.515385,0.198444,0.548185,0.806289,0.760479,1
0.468813,0.428205,0.412451,0.286608,0.742138,0.778443,1
0.537223,0.266667,0.412451,0.244055,0.734591,0.796407,1
0.674044,0.230769,0.420233,0.20025,0.750943,0.862275,1
0.704225,0.264103,0.377432,0.215269,0.762264,0.850299,1
0.726358,0.338462,0.377432,0.187735,0.753459,0.832335,1
0.732394,0.333333,0.463035,0.234043,0.743396,0.88024,1
0.774648,0.382051,0.470817,0.246558,0.752201,0.898204,1
0.754527,0.405128,0.466926,0.245307,0.748428,0.820359,1
0.708249,0.435897,0.451362,0.24781,0.737107,0.778443,1
0.613682,0.520513,0.342412,0.255319,0.72327,0.796407,1
0.635815,0.576923,0.256809,0.2403,0.686792,0.820359,0
0.589537,0.448718,0.11284,0.250313,0.644025,0.802395,0
0.581489,0.379487,0.143969,0.249061,0.650314,0.814371,1
0.571429,0.507692,0.116732,0.356696,0.657862,0.838323,1
0.637827,0.594872,0.225681,0.354193,0.627673,0.838323,1
0.762575,0.530769,0.478599,0.225282,0.577358,0.808383,2
0.867203,0.510256,0.560311,0.295369,0.555975,0.820359,2
0.859155,0.584615,0.521401,0.428035,0.535849,0.790419,2
0.756539,0.582051,0.322957,0.519399,0.520755,0.748503,2
0.653924,0.369231,0.198444,0.610763,0.543396,0.808383,2
0.665996,0.307692,0.18677,0.549437,0.598742,0.826347,2
0.619718,0.369231,0.132296,0.509387,0.632704,0.820359,1
0.599598,0.471795,0.175097,0.475594,0.659119,0.88024,1
0.587525,0.453846,0.210117,0.387985,0.674214,0.862275,1
0.593561,0.420513,0.120623,0.445557,0.695597,0.826347,1
0.603622,0.417949,0.237354,0.306633,0.72327,0.802395,0
0.663984,0.507692,0.29572,0.326658,0.739623,0.808383,0
0.651911,0.574359,0.33463,0.209011,0.719497,0.820359,1
0.67002,0.648718,0.420233,0.186483,0.680503,0.808383,1
0.716298,0.589744,0.505837,0.215269,0.654088,0.814371,1
0.744467,0.517949,0.439689,0.256571,0.661635,0.850299,1
0.688129,0.571795,0.389105,0.306633,0.655346,0.826347,1
0.617706,0.641026,0.276265,0.356696,0.641509,0.796407,1
0.619718,0.525641,0.175097,0.369212,0.6,0.790419,1
0.72837,0.476923,0.357977,0.234043,0.630189,0.838323,1
0.710262,0.538462,0.346304,0.250313,0.649057,0.814371,1
0.684105,0.6,0.326848,0.220275,0.669182,0.814371,1
0.668008,0.597436,0.357977,0.274093,0.685535,0.790419,1
0.67002,0.607692,0.361868,0.171464,0.710692,0.820359,1
0.635815,0.558974,0.299611,0.244055,0.725786,0.832335,0
0.587525,0.576923,0.171206,0.201502,0.737107,0.832335,0
0.527163,0.576923,0.175097,0.376721,0.739623,0.766467,0
0.513078,0.541026,0.143969,0.354193,0.752201,0.826347,0
0.452716,0.494872,0.077821,0.357947,0.745912,0.820359,0
0.438632,0.430769,0.140078,0.554443,0.744654,0.838323,0
0.410463,0.38718,0.256809,0.269086,0.734591,0.844311,0
0.466801,0.333333,0.182879,0.39174,0.728302,0.886228,0
0.501006,0.335897,0.171206,0.316646,0.725786,0.88024,0
0.571429,0.369231,0.14786,0.336671,0.735849,0.88024,0
0.549296,0.397436,0.159533,0.332916,0.758491,0.886228,0
0.55332,0.438462,0.128405,0.404255,0.777358,0.91018,0
0.545272,0.446154,0.143969,0.414268,0.786164,0.898204,0
0.515091,0.446154,0.175097,0.401752,0.789937,0.862275,0
0.492958,0.425641,0.085603,0.459324,0.798742,0.88024,0
0.513078,0.41282,0.116732,0.413016,0.8,0.916168,0
0.513078,0.371795,0.101167,0.569462,0.794969,0.916168,0
0.555332,0.361538,0.190661,0.360451,0.789937,0.916168,0
0.567404,0.346154,0.14786,0.337922,0.798742,0.91018,0
0.597586,0.369231,0.194553,0.16771,0.8,0.928144,0
0.597585,0.35641,0.319066,0.09637,0.805031,0.934132,0
0.599598,0.333333,0.252918,0.098874,0.803774,0.898204,0
0.591549,0.420513,0.256809,0.06383,0.805031,0.898204,0
0.527163,0.466667,0.249027,0.108886,0.794969,0.916168,0
0.507042,0.494872,0.143969,0.138924,0.786164,0.91018,0
0.541247,0.548718,0.101167,0.241552,0.767296,0.886228,0
0.569416,0.546154,0.178988,0.230288,0.749686,0.904192,0
0.587525,0.558974,0.206226,0.146433,0.72956,0.928144,0
0.557344,0.561538,0.175097,0.121402,0.732075,0.886228,0
0.484909,0.594872,0.062257,0.418023,0.713208,0.862275,0
0.470825,0.558974,0.178988,0.377972,0.698113,0.874251,1
0.54326,0.6,0.194553,0.435544,0.677987,0.88024,0
0.668008,0.553846,0.315175,0.158949,0.661635,0.88024,0
0.631791,0.587179,0.225681,0.267835,0.650314,0.838323,0
0.603622,0.55641,0.151751,0.234043,0.647799,0.868263,0
0.567404,0.502564,0.046693,0.277847,0.644025,0.922156,0
0.535211,0.389744,0.128405,0.297872,0.640252,0.898204,0
0.535211,0.328205,0.22179,0.232791,0.640252,0.892216,0
0.472837,0.241026,0.29572,0.153942,0.647799,0.922156,0
0.480885,0.289744,0.303502,0.217772,0.666667,0.94012,0
0.492958,0.315385,0.194553,0.162703,0.680503,0.958084,0
0.537223,0.371795,0.163424,0.26408,0.696855,0.916168,0
0.559356,0.420513,0.062257,0.216521,0.700629,0.916168,0
0.577465,0.430769,0.151751,0.48811,0.708176,0.952096,0
0.565392,0.466667,0.124514,0.305382,0.708176,0.916168,0
0.56338,0.561538,0.2607,0.105131,0.696855,0.862275,0
0.555332,0.689744,0.385214,0.060075,0.667925,0.898204,1
0.597586,0.676923,0.431907,0.196496,0.640252,0.898204,0
0.653924,0.551282,0.299611,0.176471,0.636478,0.892216,0
0.686117,0.435897,0.29572,0.165207,0.640252,0.886228,1
0.700201,0.412821,0.326848,0.221527,0.656604,0.898204,1
0.657948,0.51282,0.373541,0.279099,0.661635,0.892216,1
0.619718,0.561538,0.272374,0.274093,0.63522,0.832335,1
0.649899,0.45641,0.198444,0.449312,0.623899,0.856287,0
0.657948,0.497436,0.233463,0.261577,0.645283,0.904192,0
0.607646,0.574359,0.198444,0.309136,0.650314,0.856287,0
0.555332,0.589744,0.163424,0.244055,0.630189,0.874251,0
0.639839,0.402564,0.225681,0.362954,0.63522,0.862275,1
0.668008,0.328205,0.350195,0.216521,0.685535,0.928144,0
0.665996,0.341026,0.416342,0.146433,0.732075,0.952096,1
0.661972,0.415385,0.342412,0.260325,0.76478,0.94012,1
0.682093,0.417949,0.354086,0.211514,0.787421,0.91018,1
0.631791,0.45641,0.249027,0.325407,0.811321,0.904192,0
0.631791,0.492308,0.14786,0.292866,0.822642,0.916168,0
0.557344,0.476923,0.159533,0.28035,0.81761,0.898204,0
0.547284,0.453846,0.151751,0.257822,0.812579,0.874251,0
0.535211,0.415385,0.155642,0.295369,0.813836,0.760479,0
0.527163,0.379487,0.171206,0.197747,0.812579,0.88024,0
0.539235,0.433333,0.11284,0.404255,0.815094,0.892216,0
0.525151,0.505128,0.163424,0.205257,0.810063,0.91018,0
0.478873,0.633333,0.194553,0.145181,0.807547,0.898204,0
0.468813,0.674359,0.357977,0.013767,0.786164,0.91018,0
0.597586,0.607692,0.268482,0.148936,0.768553,0.91018,0
0.61167,0.620513,0.229572,0.147685,0.755975,0.922156,0
0.682093,0.525641,0.276265,0.153942,0.750943,0.916168,0
0.746479,0.45641,0.326848,0.177722,0.777358,0.934132,1
0.700201,0.476923,0.303502,0.249061,0.792453,0.922156,1
0.706237,0.507692,0.404669,0.28035,0.807547,0.88024,1
0.698189,0.594872,0.435798,0.277847,0.812579,0.922156,1
0.724346,0.717949,0.583658,0.227785,0.792453,0.94012,3
0.736419,0.774359,0.657588,0.44806,0.748428,0.94012,3
0.800805,0.68718,0.645914,0.515645,0.708176,0.94012,3
0.748491,0.561538,0.548638,0.579474,0.737107,0.898204,2
0.716298,0.497436,0.525292,0.476846,0.757233,0.91018,2
0.680081,0.415385,0.416342,0.508135,0.768553,0.886228,2
0.694165,0.453846,0.389105,0.419274,0.769811,0.862275,1
0.684105,0.461538,0.346304,0.312891,0.772327,0.862275,1
0.710262,0.489744,0.342412,0.382979,0.761006,0.886228,1
0.686117,0.420513,0.361868,0.28035,0.744654,0.88024,1
0.653924,0.371795,0.392996,0.295369,0.739623,0.862275,1
0.609658,0.361538,0.272374,0.270338,0.757233,0.886228,1
0.625754,0.441026,0.202335,0.326658,0.772327,0.868263,0
0.521127,0.533333,0.151751,0.245307,0.753459,0.874251,0
0.458752,0.671795,0.256809,0.270338,0.710692,0.862275,0
0.376258,0.746154,0.529183,0.126408,0.642767,0.802395,1
0.645875,0.787179,0.439689,0.235294,0.538365,0.892216,2
0.849095,0.702564,0.583658,0.292866,0.460377,0.88024,3
0.861167,0.65641,0.661479,0.538173,0.391195,0.844311,3
0.881288,0.523077,0.459144,0.513141,0.433962,0.88024,3
0.885312,0.510256,0.634241,0.456821,0.499371,0.892216,2
0.814889,0.469231,0.568093,0.403004,0.537107,0.898204,2
0.746479,0.471795,0.490272,0.446809,0.576101,0.856287,2
0.736419,0.474359,0.40856,0.371715,0.588679,0.868263,2
0.682093,0.48718,0.451362,0.399249,0.606289,0.88024,2
0.647887,0.451282,0.284047,0.375469,0.621384,0.856287,2
0.579477,0.44359,0.182879,0.463079,0.640252,0.850299,1
0.513078,0.394872,0.035019,0.370463,0.680503,0.886228,1
0.460765,0.369231,0.116732,0.473091,0.72327,0.916168,1
0.418511,0.333333,0.140078,0.401752,0.76478,0.904192,0
0.468813,0.346154,0.081712,0.436796,0.801258,0.88024,0
0.474849,0.310256,0.11284,0.371715,0.823899,0.898204,0
0.55332,0.346154,0.178988,0.418023,0.830189,0.904192,0
0.541247,0.338462,0.198444,0.269086,0.825157,0.886228,0
0.561368,0.382051,0.194553,0.456821,0.822642,0.838323,0
0.573441,0.425641,0.182879,0.355444,0.811321,0.862275,0
0.60161,0.494872,0.256809,0.165207,0.788679,0.838323,0
0.643863,0.564103,0.319066,0.12015,0.742138,0.844311,0
0.682093,0.571795,0.33463,0.16771,0.686792,0.862275,0
0.72837,0.505128,0.330739,0.157697,0.628931,0.898204,1
0.752515,0.453846,0.474708,0.195244,0.577358,0.916168,2
0.726358,0.387179,0.505837,0.370463,0.510692,0.868263,2
0.784708,0.264103,0.404669,0.463079,0.438994,0.874251,3
0.686117,0.207692,0.653696,0.540676,0.406289,0.850299,2
0.613682,0.251282,0.338521,0.578223,0.433962,0.898204,2
0.613682,0.205128,0.303502,0.558198,0.467925,0.862275,2
0.700201,0.212821,0.474708,0.387985,0.456604,0.868263,2
0.706237,0.258974,0.404669,0.436796,0.438994,0.874251,2
0.682093,0.417949,0.311284,0.397997,0.421384,0.850299,1
0.674044,0.507692,0.29572,0.35169,0.381132,0.814371,1
0.772636,0.328205,0.509728,0.257822,0.339623,0.772455,2
0.784708,0.266667,0.548638,0.389237,0.36478,0.808383,3
0.857143,0.338462,0.649805,0.425532,0.394969,0.772455,3
0.790744,0.348718,0.688716,0.531915,0.437736,0.784431,3
0.784708,0.371795,0.579767,0.573217,0.467925,0.772455,3
0.808853,0.41282,0.568093,0.543179,0.485535,0.784431,3
0.810865,0.330769,0.540856,0.519399,0.483019,0.670659,3
0.706237,0.151282,0.571984,0.510638,0.506918,0.748503,2
0.577465,0.146154,0.435798,0.533166,0.574843,0.808383,2
0.60161,0.235897,0.272374,0.425532,0.640252,0.856287,2
0.682093,0.284615,0.36965,0.369212,0.657862,0.844311,1
0.643863,0.284615,0.33463,0.321652,0.679245,0.814371,1
0.635815,0.217949,0.428016,0.295369,0.689308,0.844311,1
0.577465,0.264103,0.276265,0.272841,0.72327,0.844311,0
0.60161,0.341026,0.233463,0.242804,0.748428,0.844311,0
0.60161,0.392308,0.167315,0.227785,0.763522,0.832335,0
0.597585,0.435897,0.151751,0.221527,0.767296,0.784431,0
0.583501,0.505128,0.11284,0.257822,0.774843,0.784431,0
0.561368,0.6,0.178988,0.270338,0.766038,0.814371,0
0.581489,0.669231,0.284047,0.045056,0.740881,0.826347,0
0.575453,0.676923,0.284047,0.157697,0.698113,0.844311,0
0.585513,0.653846,0.389105,0.182728,0.640252,0.850299,1
0.762575,0.512821,0.525292,0.206508,0.597484,0.826347,1
0.800805,0.392308,0.44358,0.307885,0.607547,0.814371,2
0.762575,0.430769,0.373541,0.369212,0.625157,0.790419,2
0.736418,0.389744,0.428016,0.292866,0.649057,0.814371,2
0.71831,0.392308,0.385214,0.345432,0.669182,0.850299,1
0.700201,0.433333,0.396887,0.24781,0.679245,0.856287,1
0.682093,0.45641,0.354086,0.259074,0.684277,0.814371,1
0.643863,0.425641,0.311284,0.261577,0.685535,0.826347,0
0.639839,0.451282,0.311284,0.22403,0.698113,0.832335,0
0.67002,0.520513,0.237354,0.227785,0.695597,0.814371,0
0.678068,0.548718,0.210117,0.250313,0.681761,0.784431,0
0.661972,0.476923,0.330739,0.24781,0.669182,0.778443,0
0.62173,0.441026,0.202335,0.369212,0.677987,0.814371,1
0.450704,0.515385,0.058366,0.581977,0.661635,0.790419,1
0.348089,0.464103,0.140078,0.677096,0.640252,0.772455,1
0.404427,0.382051,0.105058,0.698373,0.649057,0.820359,0
0.488934,0.453846,0.077821,0.560701,0.662893,0.838323,1
0.529175,0.530769,0.178988,0.519399,0.667925,0.826347,1
0.509054,0.635897,0.22179,0.554443,0.660377,0.814371,1
0.490946,0.715385,0.346304,0.420526,0.631447,0.808383,1
0.466801,0.853846,0.478599,0.267835,0.583648,0.838323,2
0.587525,0.810256,0.466926,0.305382,0.539623,0.88024,1
0.597585,0.65641,0.311284,0.387985,0.586164,0.856287,1
0.478873,0.7,0.206226,0.345432,0.566038,0.832335,2
0.665996,0.705128,0.564202,0.31164,0.479245,0.886228,2
0.696177,0.594872,0.463035,0.317897,0.579874,0.832335,2
0.605634,0.658974,0.439689,0.322904,0.641509,0.838323,2
0.585513,0.615385,0.36965,0.392991,0.681761,0.832335,1
0.615694,0.64359,0.428016,0.294118,0.701887,0.850299,1
0.643863,0.61282,0.319066,0.382979,0.730818,0.826347,1
0.672032,0.607692,0.435798,0.296621,0.735849,0.754491,1
0.734406,0.517949,0.416342,0.28035,0.757233,0.790419,1
0.738431,0.520513,0.361868,0.300375,0.774843,0.808383,1
0.726358,0.471795,0.478599,0.312891,0.778616,0.742515,1
0.698189,0.320513,0.451362,0.350438,0.788679,0.736527,2
0.668008,0.284615,0.400778,0.340426,0.805031,0.772455,2
0.692153,0.294872,0.424125,0.36796,0.792453,0.802395,1
0.686117,0.366667,0.385214,0.324155,0.786164,0.778443,1
0.738431,0.512821,0.466926,0.286608,0.72327,0.748503,1
0.734406,0.571795,0.416342,0.286608,0.618868,0.712575,1
0.68008,0.466667,0.264591,0.316646,0.533333,0.676647,2
0.607646,0.353846,0.225681,0.508135,0.514465,0.736527,2
0.635815,0.317949,0.276265,0.496871,0.522013,0.718563,1
0.62173,0.333333,0.256809,0.490613,0.545912,0.766467,1
0.665996,0.448718,0.163424,0.483104,0.543396,0.790419,1
0.706237,0.517949,0.33463,0.486859,0.51195,0.802395,1
0.68008,0.44359,0.400778,0.235294,0.475472,0.748503,1
0.65996,0.320513,0.404669,0.255319,0.508176,0.754491,1
0.712274,0.433333,0.268482,0.310388,0.533333,0.808383,1
0.674044,0.55641,0.36965,0.212766,0.522013,0.802395,1
0.696177,0.669231,0.466926,0.215269,0.480503,0.808383,1
0.704225,0.648718,0.463035,0.251564,0.466667,0.796407,1
0.676056,0.548718,0.381323,0.237797,0.471698,0.808383,1
0.561368,0.458974,0.143969,0.326658,0.477987,0.736527,1
0.591549,0.341026,0.245136,0.320401,0.47044,0.712575,1
0.591549,0.484615,0.217899,0.322904,0.480503,0.706587,1
0.684105,0.538462,0.33463,0.31164,0.495597,0.700599,1
0.732394,0.530769,0.435798,0.227785,0.52327,0.706587,1
0.738431,0.605128,0.513619,0.256571,0.530818,0.712575,2
0.744467,0.517949,0.357977,0.32791,0.552201,0.664671,1
0.692153,0.476923,0.365759,0.315394,0.574843,0.706587,1
0.665996,0.464103,0.350195,0.312891,0.587421,0.712575,1
0.700201,0.458974,0.330739,0.232791,0.6,0.652695,1
0.710262,0.44359,0.326848,0.297872,0.611321,0.664671,1
0.702213,0.453846,0.357977,0.30413,0.636478,0.646707,1
0.639839,0.515385,0.284047,0.406758,0.637736,0.646707,1
0.503018,0.548718,0.077821,0.39174,0.626415,0.652695,1
0.432596,0.489744,0.272374,0.291615,0.593711,0.670659,0
0.511066,0.361538,0.284047,0.271589,0.591195,0.682635,1
0.54326,0.317949,0.354086,0.299124,0.58239,0.706587,1
0.591549,0.328205,0.389105,0.428035,0.563522,0.694611,1
0.555332,0.323077,0.40856,0.380476,0.54717,0.586826,1
0.525151,0.323077,0.237354,0.404255,0.532075,0.652695,2
0.43662,0.346154,0.571984,0.345432,0.537107,0.694611,1
0.442656,0.371795,0.455253,0.290363,0.555975,0.742515,1
0.460765,0.35641,0.264591,0.299124,0.579874,0.718563,1
0.533199,0.335897,0.342412,0.295369,0.584906,0.706587,1
0.545272,0.417949,0.11284,0.356696,0.58239,0.652695,1
0.595573,0.382051,0.256809,0.360451,0.563522,0.712575,0
0.583501,0.389744,0.22179,0.300375,0.554717,0.706587,1
0.579477,0.361538,0.287938,0.316646,0.566038,0.724551,0
0.589537,0.325641,0.287938,0.249061,0.607547,0.706587,1
