@relation test-weka.filters.unsupervised.attribute.Remove-R16-17-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+0.650031)/(16.050012+0.650031)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-96020)/(103850-96020)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-48)/(100-48)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A+24.399998)/(25.300001+24.399998)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9)/(21.10002+17.9)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0)/(359-0)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-0.1)/(19.7-0.1)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4)/(26.1-0.4)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-2.94)/(17.39-2.94)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1)/(11.09-3.1)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-95880)/(103830-95880)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9)/(15.8+0.9)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.838323,0.54023,0.557344,0.287179,0.061281,0.280156,0.32791,0.562264,0.862275,?
0.832335,0.587484,0.587525,0.264102,0.022284,0.322957,0.319149,0.603774,0.88024,?
0.856286,0.639847,0.573441,0.31282,0.97493,0.22179,0.320401,0.650314,0.904192,?
0.856286,0.673052,0.597586,0.438461,0.913649,0.081712,0.340426,0.667925,0.904192,?
0.82036,0.650064,0.521127,0.597436,0.532033,0.194553,0.426783,0.657862,0.874251,?
0.808383,0.590038,0.498994,0.715384,0.512535,0.385214,0.257822,0.605031,0.850299,?
0.814371,0.541507,0.561368,0.684615,0.518106,0.404669,0.254068,0.544654,0.856287,?
0.814371,0.547893,0.704225,0.602564,0.682451,0.272374,0.259074,0.540881,0.838323,?
0.82036,0.541507,0.663984,0.643589,0.632312,0.357977,0.270338,0.540881,0.862275,?
0.772455,0.527458,0.589537,0.7,0.571031,0.365759,0.300375,0.524528,0.856287,?
0.832335,0.507024,0.605634,0.658974,0.571031,0.381323,0.369212,0.500629,0.850299,?
0.826346,0.523627,0.682093,0.569231,0.668524,0.478599,0.355444,0.499371,0.850299,?
0.82036,0.550447,0.702213,0.638461,0.64624,0.365759,0.359199,0.534591,0.832335,?
0.748503,0.555556,0.688129,0.738461,0.643454,0.466926,0.370463,0.554717,0.808383,?
0.784431,0.587484,0.655936,0.75641,0.593315,0.544747,0.381727,0.579874,0.796407,?
0.78443,0.627075,0.702213,0.715384,0.584958,0.603113,0.498123,0.613836,0.826347,?
0.79042,0.670498,0.663984,0.65641,0.618384,0.428016,0.459324,0.657862,0.844311,?
0.754489,0.693487,0.645875,0.65641,0.629526,0.404669,0.42428,0.686792,0.838323,?
0.796406,0.713921,0.595573,0.653846,0.640669,0.2607,0.356696,0.71195,0.832335,?
0.796406,0.729246,0.527163,0.589743,0.607242,0.291829,0.334168,0.732075,0.826347,?
0.802395,0.702427,0.358149,0.566666,0.448468,0.194553,0.370463,0.730818,0.826347,?
0.832335,0.624521,0.287726,0.635897,0.250696,0.494163,0.195244,0.669182,0.814371,?
0.91018,0.565773,0.400402,0.876923,0.426184,0.389105,0.20776,0.607547,0.904192,?
0.916166,0.53129,0.370221,0.938461,0.415042,0.649805,0.392991,0.550943,0.934132,?
0.868261,0.496807,0.372233,0.81282,0.43454,0.645914,0.486859,0.518239,0.928144,?
0.886226,0.461047,0.331992,0.761538,0.37883,0.719844,0.493116,0.464151,0.916168,?
0.826346,0.449553,0.454728,0.66923,0.465181,0.303502,0.508135,0.459119,0.862275,?
0.838323,0.44189,0.54326,0.643589,0.598886,0.210117,0.476846,0.451572,0.838323,?
0.796406,0.461047,0.734406,0.574359,0.688022,0.392996,0.40801,0.451572,0.838323,?
0.772455,0.492976,0.657948,0.697436,0.623955,0.400778,0.446809,0.484277,0.832335,?
0.808383,0.490421,0.498994,0.851282,0.498607,0.571984,0.381727,0.498113,0.838323,?
0.826346,0.49553,0.589537,0.820512,0.568245,0.48249,0.459324,0.490566,0.874251,?
0.802395,0.512133,0.607646,0.725641,0.559889,0.361868,0.470588,0.51195,0.850299,?
0.772455,0.551724,0.633803,0.689743,0.601671,0.455253,0.420526,0.539623,0.826347,?
0.808383,0.572158,0.55332,0.661538,0.56546,0.357977,0.381727,0.572327,0.838323,?
0.808383,0.58493,0.613682,0.623077,0.593315,0.342412,0.334168,0.594969,0.832335,?
0.784431,0.616858,0.643863,0.535897,0.607242,0.319066,0.362954,0.610063,0.826347,?
0.754491,0.65645,0.643863,0.530769,0.749304,0.319066,0.300375,0.659119,0.784431,?
0.772455,0.699872,0.61167,0.551282,0.67688,0.322957,0.326658,0.69434,0.790419,?
0.748501,0.710089,0.603622,0.51282,0.623955,0.22179,0.375469,0.720755,0.784431,?
0.718563,0.721584,0.597585,0.502564,0.749304,0.319066,0.390488,0.724528,0.748503,?
0.688621,0.727969,0.583501,0.5,0.724234,0.245136,0.341677,0.733333,0.754491,?
0.718563,0.748404,0.531187,0.517948,0.662953,0.11284,0.404255,0.749686,0.778443,?
0.748503,0.749681,0.428571,0.566666,0.440111,0.163424,0.291615,0.761006,0.808383,?
0.76048,0.706258,0.293763,0.625641,0.314763,0.389105,0.152691,0.740881,0.814371,?
0.79042,0.666667,0.225352,0.666666,0.331476,0.498054,0.219024,0.698113,0.838323,?
0.82036,0.578544,0.148893,0.697436,0.317549,0.70428,0.366708,0.631447,0.832335,?
0.874251,0.544061,0.410463,0.807692,0.373259,0.564202,0.42428,0.566038,0.856287,?
0.844311,0.57599,0.464789,0.738461,0.431755,0.466926,0.40801,0.581132,0.874251,?
0.814371,0.595147,0.408451,0.723077,0.454039,0.451362,0.411765,0.6,0.868263,?
0.874251,0.623244,0.490946,0.687179,0.545961,0.311284,0.494368,0.630189,0.844311,?
0.814371,0.643678,0.412475,0.579487,0.359331,0.159533,0.612015,0.657862,0.838323,?
0.820358,0.59387,0.368209,0.525641,0.103064,0.264591,0.598248,0.625157,0.796407,?
0.868263,0.537676,0.275654,0.630769,0.345404,0.373541,0.479349,0.568553,0.862275,?
0.94012,0.455939,0.313883,0.802564,0.362117,0.63035,0.349186,0.490566,0.874251,?
0.838323,0.514687,0.575453,0.848718,0.5961,0.552529,0.479349,0.503145,0.832335,?
0.772455,0.606641,0.573441,0.628205,0.529248,0.373541,0.519399,0.611321,0.832335,?
0.778443,0.639847,0.482897,0.576923,0.529248,0.217899,0.43179,0.646541,0.820359,?
0.76048,0.637292,0.424547,0.546154,0.331476,0.097276,0.468085,0.65283,0.820359,?
0.808381,0.621967,0.462777,0.525641,0.543175,0.085603,0.350438,0.63522,0.820359,?
0.748503,0.605364,0.513078,0.617948,0.5961,0.175097,0.410513,0.616352,0.796407,?
0.790418,0.61175,0.488934,0.689743,0.520891,0.214008,0.416771,0.613836,0.796407,?
0.772455,0.588761,0.482897,0.717948,0.537604,0.319066,0.271589,0.608805,0.808383,?
0.814371,0.546616,0.509054,0.741025,0.445682,0.431907,0.302879,0.552201,0.796407,?
0.772453,0.527458,0.613682,0.692307,0.557103,0.326848,0.349186,0.535849,0.808383,?
0.772455,0.500639,0.593561,0.664102,0.548747,0.287938,0.312891,0.51195,0.790419,?
0.748503,0.490421,0.597585,0.620513,0.576602,0.245136,0.443054,0.48805,0.784431,?
0.766466,0.466156,0.61167,0.623077,0.598886,0.225681,0.35169,0.471698,0.778443,?
0.754491,0.471264,0.597586,0.553846,0.637883,0.175097,0.494368,0.479245,0.778443,?
0.736526,0.485313,0.653924,0.525641,0.685237,0.268482,0.42428,0.489308,0.778443,?
0.766466,0.526181,0.678068,0.523077,0.685237,0.264591,0.425532,0.518239,0.784431,?
0.802393,0.57599,0.696177,0.553846,0.735376,0.291829,0.396746,0.553459,0.802395,?
0.754491,0.607918,0.676056,0.538461,0.749304,0.365759,0.307885,0.602516,0.784431,?
0.73054,0.628352,0.597585,0.617948,0.635097,0.326848,0.346683,0.627673,0.712575,?
0.754489,0.62963,0.523139,0.543589,0.493036,0.116732,0.366708,0.637736,0.766467,?
0.766466,0.62963,0.531187,0.533333,0.665738,0.128405,0.36796,0.633962,0.790419,?
0.730538,0.637292,0.56338,0.538461,0.576602,0.143969,0.376721,0.644025,0.784431,?
0.724549,0.667944,0.589537,0.461538,0.657382,0.159533,0.371715,0.661635,0.742515,?
0.76048,0.726692,0.557344,0.430769,0.852368,0.268482,0.339174,0.709434,0.748503,?
0.772455,0.766284,0.567404,0.435897,0.802228,0.155642,0.389237,0.761006,0.772455,?
0.73054,0.799489,0.575453,0.415384,0.849582,0.143969,0.421777,0.801258,0.790419,?
0.706586,0.837803,0.523139,0.420513,0.799443,0.108949,0.449312,0.837736,0.766467,?
0.73054,0.871009,0.519115,0.435897,0.735376,0.120623,0.377972,0.864151,0.766467,?
0.742515,0.879949,0.537223,0.474359,0.679666,0.136187,0.426783,0.879245,0.796407,?
0.736526,0.882503,0.515091,0.466667,0.760446,0.093385,0.376721,0.880503,0.790419,?
0.706586,0.887612,0.511066,0.520513,0.763231,0.101167,0.430538,0.885535,0.766467,?
0.742515,0.879949,0.533199,0.487179,0.713092,0.194553,0.246558,0.879245,0.784431,?
0.742515,0.8659,0.501006,0.541025,0.584958,0.120623,0.39174,0.875472,0.784431,?
0.736526,0.849298,0.476861,0.558974,0.587744,0.190661,0.259074,0.859119,0.790419,?
0.76048,0.840358,0.462777,0.576923,0.490251,0.175097,0.479349,0.844025,0.796407,?
0.784431,0.812261,0.486922,0.633333,0.462396,0.311284,0.225282,0.821384,0.724551,?
0.79042,0.796935,0.533199,0.664102,0.554318,0.284047,0.364205,0.802516,0.808383,?
0.796406,0.770115,0.535211,0.653846,0.56546,0.280156,0.267835,0.776101,0.778443,?
0.760478,0.757344,0.547284,0.66923,0.534819,0.319066,0.361702,0.758491,0.808383,?
0.784431,0.739464,0.509054,0.635897,0.557103,0.272374,0.295369,0.739623,0.784431,?
0.784431,0.701149,0.523139,0.633333,0.543175,0.198444,0.335419,0.709434,0.784431,?
0.82036,0.646232,0.521127,0.710256,0.554318,0.315175,0.275344,0.649057,0.814371,?
0.79042,0.536398,0.537223,0.843589,0.476323,0.618677,0.312891,0.553459,0.814371,?
0.78443,0.496807,0.712274,0.633333,0.598886,0.357977,0.372966,0.472956,0.808383,?
0.748503,0.499361,0.784708,0.510256,0.704735,0.40856,0.35169,0.485535,0.736527,?
0.718563,0.478927,0.748491,0.538461,0.724234,0.490272,0.366708,0.480503,0.688623,?
0.688621,0.458493,0.702213,0.589743,0.699164,0.428016,0.465582,0.459119,0.670659,?
0.706586,0.430396,0.629779,0.541025,0.587744,0.182879,0.669587,0.444025,0.712575,?
0.718563,0.454662,0.571429,0.348718,1,0.124514,0.83229,0.466667,0.718563,?
0.676646,0.527458,0.547284,0.235897,0.952646,0.272374,0.79224,0.535849,0.778443,?
0.712575,0.588761,0.603622,0.358974,0.855153,0.326848,0.739675,0.581132,0.766467,?
0.742515,0.597701,0.645875,0.415384,0.830084,0.276265,0.501877,0.603774,0.766467,?
0.778443,0.610473,0.676056,0.435897,0.754875,0.233463,0.543179,0.612579,0.778443,?
0.73054,0.610473,0.678068,0.41282,0.78273,0.396887,0.418023,0.608805,0.736527,?
0.712575,0.641124,0.615694,0.284615,0.930362,0.315175,0.394243,0.65283,0.742515,?
0.79042,0.699872,0.597586,0.266667,0.880223,0.303502,0.329161,0.704403,0.808383,?
0.754491,0.754789,0.623742,0.294872,0.902507,0.338521,0.322904,0.748428,0.814371,?
0.724551,0.789272,0.643863,0.328205,0.827298,0.338521,0.256571,0.789937,0.754491,?
0.7006,0.809706,0.649899,0.34359,0.824513,0.319066,0.276596,0.805031,0.760479,?
0.748501,0.822478,0.655936,0.384615,0.793872,0.354086,0.255319,0.812579,0.754491,?
0.688623,0.816092,0.617706,0.441025,0.768802,0.276265,0.26408,0.813836,0.754491,?
0.706586,0.794381,0.581489,0.587179,0.732591,0.210117,0.235294,0.796226,0.766467,?
0.760478,0.739464,0.597585,0.715384,0.557103,0.435798,0.178974,0.745912,0.742515,?
0.82036,0.697318,0.716298,0.743589,0.660167,0.521401,0.219024,0.685535,0.874251,?
0.802395,0.675607,0.732394,0.597436,0.690808,0.40856,0.331665,0.674214,0.808383,?
0.748503,0.680715,0.684105,0.523077,0.746518,0.428016,0.282854,0.677987,0.790419,?
0.76048,0.699872,0.587525,0.492307,0.749304,0.280156,0.340426,0.696855,0.700599,?
0.736526,0.689655,0.488934,0.538461,0.668524,0.167315,0.320401,0.693082,0.712575,?
0.742515,0.641124,0.472837,0.587179,0.5961,0.105058,0.439299,0.67044,0.748503,?
0.724549,0.600255,0.531187,0.592307,0.409471,0.101167,0.548185,0.63522,0.718563,?
0.766466,0.570881,0.517103,0.628205,0.37883,0.311284,0.440551,0.589937,0.760479,?
0.784431,0.551724,0.591549,0.589743,0.470752,0.272374,0.354193,0.554717,0.790419,?
0.730538,0.55811,0.643863,0.610256,0.604457,0.287938,0.31164,0.562264,0.790419,?
0.706586,0.578544,0.641851,0.574359,0.679666,0.416342,0.272841,0.571069,0.766467,?
0.712573,0.607918,0.613682,0.551282,0.640669,0.361868,0.312891,0.598742,0.742515,?
0.688621,0.632184,0.605634,0.479487,0.699164,0.264591,0.387985,0.633962,0.742515,?
0.664671,0.669221,0.535211,0.479487,0.665738,0.159533,0.480601,0.671698,0.748503,?
0.658683,0.675607,0.43662,0.546154,0.445682,0.07393,0.489362,0.680503,0.742515,?
0.73054,0.641124,0.301811,0.592307,0.376045,0.252918,0.395494,0.669182,0.724551,?
0.73054,0.574713,0.215292,0.628205,0.314763,0.501946,0.220275,0.621384,0.730539,?
0.814371,0.47765,0.376258,0.725641,0.300836,0.63035,0.334168,0.522013,0.772455,?
0.808381,0.46871,0.635815,0.792307,0.551532,0.44358,0.394243,0.456604,0.826347,?
0.78443,0.50447,0.579477,0.751282,0.568245,0.400778,0.302879,0.508176,0.802395,?
0.79042,0.52235,0.501006,0.735897,0.506964,0.33463,0.341677,0.524528,0.808383,?
0.802395,0.501916,0.404427,0.741025,0.426184,0.307393,0.309136,0.524528,0.814371,?
0.79042,0.45977,0.426559,0.723077,0.417827,0.132296,0.365457,0.49434,0.802395,?
0.778443,0.469987,0.603622,0.764102,0.554318,0.389105,0.331665,0.461635,0.814371,?
0.748503,0.527458,0.583501,0.833333,0.557103,0.564202,0.347935,0.50566,0.796407,?
0.736526,0.569604,0.587525,0.787179,0.56546,0.486381,0.441802,0.569811,0.748503,?
0.742515,0.597701,0.573441,0.789743,0.554318,0.478599,0.468085,0.597484,0.784431,?
0.736526,0.62069,0.567404,0.689743,0.573816,0.330739,0.423029,0.623899,0.772455,?
0.748503,0.621967,0.472837,0.617948,0.476323,0.194553,0.476846,0.632704,0.796407,?
0.742515,0.621967,0.442656,0.551282,0.506964,0.217899,0.392991,0.63522,0.784431,?
0.724551,0.616858,0.426559,0.423077,0.481894,0.108949,0.426783,0.638994,0.766467,?
0.730538,0.641124,0.420523,0.420513,0.45961,0.050584,0.366708,0.65283,0.784431,?
0.76048,0.676884,0.507042,0.464102,0.668524,0.07393,0.419274,0.675472,0.790419,?
0.736526,0.710089,0.482897,0.487179,0.590529,0.093385,0.302879,0.714465,0.766467,?
0.718563,0.757344,0.521127,0.520513,0.665738,0.136187,0.382979,0.750943,0.754491,?
0.718563,0.794381,0.513078,0.464102,0.841226,0.155642,0.364205,0.791195,0.772455,?
0.742515,0.831418,0.50503,0.433333,0.849582,0.124514,0.411765,0.83522,0.772455,?
0.712573,0.864623,0.470825,0.479487,0.679666,0.023346,0.370463,0.866667,0.742515,?
0.724549,0.881226,0.460765,0.515384,0.431755,0.077821,0.389237,0.89434,0.736527,?
0.718563,0.876117,0.366197,0.602564,0.370474,0.2607,0.193992,0.891824,0.772455,?
0.76048,0.85696,0.362173,0.741025,0.417827,0.416342,0.112641,0.874214,0.790419,?
0.742515,0.795658,0.309859,0.810256,0.4039,0.540856,0.22403,0.827673,0.772455,?
0.784431,0.736909,0.311871,0.946153,0.431755,0.731518,0.430538,0.752201,0.784431,?
0.79042,0.708812,0.462777,0.81282,0.506964,0.501946,0.455569,0.701887,0.820359,?
0.766466,0.696041,0.488934,0.682051,0.579387,0.264591,0.523154,0.716981,0.808383,?
0.826346,0.644955,0.410463,0.625641,0.267409,0.357977,0.433326,0.660377,0.808383,?
0.820358,0.625798,0.496982,0.751282,0.501393,0.44358,0.332916,0.620126,0.826347,?
0.766466,0.639847,0.551308,0.638461,0.668524,0.252918,0.397997,0.633962,0.766467,?
0.724549,0.642401,0.507042,0.602564,0.579387,0.019455,0.405463,0.651572,0.706587,?
0.742515,0.678161,0.521127,0.615384,0.48468,0.229572,0.423029,0.685535,0.778443,?
0.748503,0.689655,0.515091,0.579487,0.54039,0.237354,0.481852,0.70566,0.802395,?
0.730538,0.688378,0.619718,0.620513,0.5961,?,?,?,0.712575,?
0.712575,0.582375,0.625755,0.879487,0.537604,0.564202,0.349186,0.598742,0.706587,?
0.7006,0.532567,0.822938,0.566666,0.749304,0.684825,0.474343,0.500629,0.766467,?
0.664669,0.555556,0.828974,0.469231,0.746518,0.642023,0.480601,0.519497,0.730539,?
0.682634,0.519796,0.851107,0.574359,0.729805,0.653696,0.498123,0.504403,0.682635,?
0.682634,0.530013,0.869215,0.423077,0.779944,0.684825,0.563204,0.498113,0.682635,?
0.652693,0.573436,0.83501,0.35641,0.791086,0.642023,0.690864,0.530818,0.718563,?
0.706586,0.666667,0.814889,0.282051,0.818942,?,?,?,?,?
0.694611,0.744572,0.762575,0.315384,0.827298,0.595331,0.576971,0.716981,0.724551,?
0.658681,0.782886,0.708249,0.425641,0.749304,0.455253,0.658323,0.767296,0.712575,?
0.658681,0.749681,0.649899,0.7,0.632312,0.439689,0.468085,0.761006,0.646707,?
0.7006,0.683269,0.706237,0.776923,0.635097,0.626459,0.430538,0.669182,0.730539,?
0.658683,0.67433,0.861167,0.589743,0.690808,0.762646,0.544431,0.646541,0.700599,?
0.580838,0.694764,0.873239,0.551282,0.735376,0.801556,0.831039,0.654088,0.664671,?
0.568861,0.698595,0.843058,0.538461,0.768802,0.700389,0.748436,0.67044,0.580838,?
0.604791,0.712644,0.816901,0.302564,0.827298,?,?,0.696855,0.652695,?
0.706586,0.756066,0.712274,0.176923,0.888579,0.548638,0.60826,0.728302,0.724551,?
0.682633,0.817369,0.619718,0.161538,0.916435,0.455253,0.595745,0.806289,0.724551,?
0.634729,0.851852,0.631791,0.225641,0.888579,0.424125,0.521902,0.845283,0.664671,?
0.658683,0.864623,0.668008,0.271795,0.857939,0.451362,0.445557,0.856604,0.688623,?
0.67066,0.855683,0.690141,0.297436,0.818942,0.455253,0.356696,0.849057,0.664671,?
0.622754,0.84802,0.738431,0.325641,0.816156,0.463035,0.281602,0.846541,0.664671,?
0.574851,0.833972,0.750503,0.289743,0.818942,0.540856,0.292866,0.830189,0.658683,?
0.610778,0.835249,0.734406,0.287179,0.81337,0.505837,0.34418,0.831447,0.652695,?
0.622754,0.827586,0.7666,0.289743,0.849582,0.513619,0.377972,0.831447,0.652695,?
0.592814,0.83908,0.732394,0.307692,0.818942,0.435798,0.362954,0.837736,0.640719,?
0.574851,0.828863,0.742455,0.328205,0.832869,0.548638,0.319149,0.830189,0.60479,?
0.652693,0.833972,0.706237,0.364102,0.841226,0.2607,0.390488,0.827673,0.652695,?
0.676646,0.812261,0.696177,0.479487,0.78273,0.381323,0.295369,0.815094,0.676647,?
0.640718,0.772669,0.72837,0.553846,0.64624,0.338521,0.274093,0.771069,0.682635,?
0.622754,0.749681,0.750503,0.497436,0.729805,0.463035,0.270338,0.738365,0.688623,?
0.658683,0.745849,0.732394,0.441025,0.777159,0.365759,0.364205,0.733333,0.676647,?
0.622754,0.749681,0.714286,0.374359,0.78273,0.354086,0.415519,0.739623,0.646707,?
0.604789,0.752235,0.629779,0.425641,0.763231,0.326848,0.364205,0.740881,0.640719,?
0.568863,0.726692,0.561368,0.469231,0.696379,0.249027,0.381727,0.732075,0.616766,?
0.586826,0.62069,0.422535,0.653846,0.467967,0.342412,0.380476,0.655346,0.622754,?
0.67066,0.512133,0.704225,0.641025,0.637883,0.536965,0.28035,0.496855,0.670659,?
0.580839,0.49553,0.810865,0.605128,0.752089,0.490272,0.362954,0.481761,0.60479,?
0.550899,0.512133,0.77666,0.51282,0.83844,0.303502,0.478098,0.498113,0.568862,?
0.520958,0.561941,0.760563,0.438461,0.768802,0.490272,0.436796,0.54717,0.586826,?
0.526946,0.582375,0.698189,0.551282,0.696379,0.501946,0.480601,0.566038,0.550898,?
0.502994,0.54917,0.647887,0.561538,0.707521,0.48249,0.490613,0.544654,0.556886,?
0.467066,0.541507,0.672032,0.428205,0.752089,0.377432,0.410513,0.537107,0.532934,?
0.467066,0.544061,0.68008,0.425641,0.78273,0.237354,0.385482,0.535849,0.532934,?
0.508983,0.556833,0.714286,0.420513,0.791086,0.478599,0.374218,0.550943,0.538922,?
0.502994,0.574713,0.720322,0.405128,0.869081,0.330739,0.297872,0.568553,0.473054,?
0.485029,0.564496,0.663984,0.525641,0.743733,0.350195,0.314143,0.571069,0.538922,?
0.550898,0.49553,0.470825,0.648718,0.551532,0.268482,0.386733,0.52327,0.532934,?
0.574849,0.309068,0.22334,0.828205,0.395543,0.610895,0.234043,0.371069,0.580838,?
0.592812,0.149425,0.496982,0.735897,0.420613,0.385214,0.475594,0.171069,0.634731,?
0.526946,0.126437,0.569416,0.671795,0.487465,0.159533,0.554443,0.162264,0.556886,?
0.580838,0.12516,0.448692,0.420513,0.250696,0.132296,0.550688,0.169811,0.562874,?
0.604791,0.189017,0.515091,0.233333,0.972145,0.249027,0.75219,0.203774,0.628743,?
0.568861,0.252874,0.619718,0.171795,0.941504,0.392996,0.682103,0.257862,0.54491,?
0.508981,0.307791,0.754527,0.187179,0.849582,0.634241,0.515645,0.296855,0.526946,?
0.425151,0.339719,0.772636,0.361538,0.78273,0.645914,0.526909,0.319497,0.449102,?
0.389221,0.362708,0.772636,0.328205,0.799443,0.486381,0.544431,0.358491,0.401198,?
0.353294,0.409962,0.704225,0.341026,0.857939,0.513619,0.539424,0.397484,0.287425,?
0.353292,0.426564,0.645875,0.4,0.824513,0.505837,0.555695,0.420126,0.335329,?
0.317366,0.431673,0.613682,0.510256,0.777159,0.225681,0.550688,0.430189,0.329341,?
0.383234,0.416347,0.484909,0.551282,0.64624,0.206226,0.549437,0.426415,0.437126,?
0.443114,0.355045,0.28169,0.584615,0.367688,0.357977,0.396746,0.396226,0.479042,?
0.497006,0.252874,0.259557,0.489743,0.245125,0.490272,0.221527,0.320755,0.48503,?
0.574851,0.200511,0.364185,0.433333,0.21727,0.48249,0.290363,0.246541,0.580838,?
0.544911,0.217114,0.478873,0.333333,0.284123,0.307393,0.404255,0.259119,0.526946,?
0.473052,0.309068,0.490946,0.253846,0.116992,0.22179,0.617021,0.327044,0.568862,?
0.455091,0.43295,0.583501,0.328205,0.690808,0.081712,0.53567,0.410063,0.592814,?
0.532932,0.519796,0.615694,0.402564,0.902507,0.303502,0.382979,0.504403,0.461078,?
0.514969,0.591315,0.619718,0.487179,0.721448,0.291829,0.559449,0.591195,0.526946,?
0.419161,0.636015,0.484909,0.515384,0.56546,0.268482,0.544431,0.637736,0.407186,?
0.479041,0.619413,0.444668,0.446154,0.130919,0.070039,0.584481,0.632704,0.443114,?
0.467066,0.565773,0.490946,0.205128,0.091922,0.268482,0.525657,0.591195,0.443114,?
0.467066,0.673052,0.661972,0.305128,0.877437,0.478599,0.250313,0.641509,0.556886,?
0.437126,0.785441,0.541247,0.464102,0.83844,0.256809,0.316646,0.771069,0.520958,?
0.425151,0.761175,0.313883,0.533333,0.356546,0.2607,0.538173,0.788679,0.538922,?
0.449102,0.681992,0.263581,0.571795,0.415042,0.373541,0.326658,0.719497,0.562874,?
0.473054,0.666667,0.583501,0.55641,0.506964,0.377432,0.446809,0.662893,0.508982,?
0.514971,0.715198,0.668008,0.482051,0.657382,0.225681,0.419274,0.70566,0.550898,?
0.491019,0.785441,0.615694,0.55641,0.75766,0.463035,0.377972,0.766038,0.550898,?
0.526946,0.805875,0.599598,0.66923,0.601671,0.455253,0.430538,0.796226,0.550898,?
0.532932,0.799489,0.567404,0.766666,0.54039,0.435798,0.370463,0.789937,0.580838,?
0.538921,0.753512,0.424547,0.776923,0.548747,0.447471,0.32791,0.781132,0.616766,?
0.598803,0.65645,0.331992,0.894871,0.428969,0.649805,0.554443,0.693082,0.532934,?
0.718563,0.613027,0.565392,0.874359,0.537604,0.529183,0.580726,0.598742,0.688623,?
0.658681,0.613027,0.599598,0.797436,0.562674,0.470817,0.705882,0.603774,0.688623,?
0.658683,0.624521,0.597585,0.76923,0.568245,0.533074,0.571965,0.611321,0.694611,?
0.604791,0.664112,0.649899,0.628205,0.657382,0.494163,0.662078,0.628931,0.652695,?
0.580839,0.747126,0.672032,0.451282,0.721448,0.424125,0.534418,0.72327,0.622754,?
0.532934,0.812261,0.599598,0.361538,0.774373,0.354086,0.529412,0.797484,0.598802,?
0.520959,0.853129,0.503018,0.371795,0.857939,0.268482,0.637046,0.851572,0.592814,?
0.497006,0.886335,0.424547,0.405128,0.256267,0.116732,0.680851,0.884277,0.556886,?
0.508983,0.890166,0.376258,0.428205,0.325905,0.085603,0.675845,0.904403,0.550898,?
0.538921,0.893997,0.354125,0.441025,0.259053,0.233463,0.784731,0.908176,0.556886,?
0.544909,0.882503,0.31992,0.515384,0.328691,0.287938,0.529412,0.889308,0.562874,?
0.550898,0.8659,0.392354,0.605128,0.376045,0.268482,0.450563,0.877987,0.592814,?
0.610778,0.864623,0.462777,0.674359,0.476323,0.33463,0.320401,0.861635,0.616766,?
0.652694,0.867178,0.531187,0.666666,0.532033,0.346304,0.322904,0.860377,0.640719,?
0.616766,0.869732,0.549296,0.689743,0.587744,0.354086,0.260325,0.866667,0.610778,?
0.592814,0.876117,0.605634,0.717948,0.587744,0.361868,0.266583,0.874214,0.628743,?
0.616766,0.872286,0.639839,0.638461,0.64624,0.404669,0.260325,0.857862,0.640719,?
0.598803,0.876117,0.619718,0.520513,0.721448,0.354086,0.239049,0.860377,0.622754,?
0.568861,0.862069,0.661972,0.51282,0.710306,0.280156,0.337922,0.865409,0.634731,?
0.550898,0.851852,0.724346,0.448718,0.768802,0.525292,0.379224,0.841509,0.616766,?
0.550899,0.841635,0.71831,0.351282,0.796657,0.486381,0.478098,0.822642,0.57485,?
