@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6'

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.419162,0.813538,0.676056,0.133333,0.44358,0.493116,2
0.395211,0.906769,0.607646,0.366667,0.291829,0.524406,2
0.377246,0.915709,0.551308,0.492308,0.202335,0.564456,1
0.395211,0.902937,0.663984,0.282051,0.439689,0.413016,2
0.377246,0.929757,0.67002,0.392308,0.33463,0.396746,1
0.401197,0.94636,0.702213,0.487179,0.357977,0.261577,1
0.419162,0.932312,0.569416,0.64359,0.322957,0.653317,2
0.461079,0.858238,0.430583,0.758974,0.435798,0.546934,2
0.532934,0.711367,0.486922,0.838461,0.536965,0.479349,3
0.508983,0.579821,0.416499,0.705128,0.412451,0.501877,3
0.401197,0.494253,0.32998,0.684615,0.361868,0.503129,2
0.467066,0.302682,0.575453,0.58718,0.307393,0.461827,2
0.407186,0.321839,0.651911,0.676923,0.439689,0.370463,2
0.437126,0.386973,0.480885,0.584615,0.280156,0.600751,2
0.407186,0.392082,0.422535,0.607692,0.214008,0.652065,2
0.443114,0.288633,0.414487,0.420513,0.428016,0.526909,2
0.413172,0.07152,0.752515,0.925641,0.715953,0.673342,3
0.413174,0.957854,0.529175,0.364103,0.175097,0.607009,1
0.071859,0.623244,0.782696,0.420513,0.51751,0.638298,3
0.502992,0.496807,0.384306,0.487179,0.346304,0.599499,2
0.497006,0.191571,0.380282,0.571795,0.626459,0.60826,3
0.431137,0.183908,0.462777,0.615385,0.319066,0.665832,2
0.449101,0.162197,0.418511,0.525641,0.291829,0.549437,2
0.467066,0.128991,0.503018,0.441026,0.245136,0.590738,2
0.431139,0.280971,0.62173,0.525641,0.256809,0.539424,2
0.437126,0.349936,0.665996,0.528205,0.256809,0.705882,2
0.395211,0.655172,0.663984,0.679487,0.439689,0.549437,2
0.419161,0.683269,0.533199,0.620513,0.342412,0.518148,2
0.485031,0.646232,0.336016,0.502564,0.29572,0.612015,2
0.514969,0.813538,0.440644,0.597436,0.198444,0.337922,0
0.508983,0.664112,0.422535,0.661538,0.361868,0.239049,1
0.491019,0.660281,0.420523,0.664103,0.291829,0.307885,1
0.485029,0.832695,0.581489,0.74359,0.560311,0.276596,2
0.407186,0.854406,0.684105,0.407692,0.459144,0.589487,3
0.26946,0.888889,0.668008,0.264103,0.560311,0.170404,3
0.341317,0.897829,0.682093,0.4,0.474708,0.630788,2
0.365269,0.878672,0.72837,0.502564,0.44358,0.44806,2
0.365269,0.881226,0.712274,0.382051,0.431907,0.428035,2
0.377246,0.954023,0.655936,0.466667,0.373541,0.330413,2
0.538923,0.697318,0.400402,0.887179,0.568093,0.555695,3
0.550899,0.679438,0.418511,0.85641,0.571984,0.559449,3
0.538921,0.579821,0.402414,0.894872,0.607004,0.534418,3
0.526946,0.565773,0.573441,0.697436,0.494163,0.469337,2
0.437126,0.340996,0.412475,0.664103,0.579767,0.359199,2
0.419161,0.363985,0.509054,0.676923,0.338521,0.515645,2
0.347306,0.298851,0.410463,0.328205,0.202335,0.629537,2
0.395211,0.332056,0.501006,0.294872,0.233463,0.634543,2
0.425151,0.380587,0.61167,0.279487,0.307393,0.566959,2
0.449102,0.36143,0.10664,0.392308,0.536965,0.227785,2
0.520958,0.292465,0.056338,0.307692,0.552529,0.319149,3
0.455089,0.025543,0.591549,0.838462,0.564202,0.60826,3
0.353294,0.675607,0.724346,0.546154,0.653696,0.503129,3
0.413172,0.962963,0.523139,0.423077,0.054475,0.600751,1
0.502994,0.886335,0.515091,0.258974,0.29572,0.241552,0
0.131739,0.643678,0.837022,0.441026,0.723735,0.714643,3
0.191619,0.639847,0.798793,0.587179,0.750973,0.729662,3
0.395209,0.443167,0.55332,0.666667,0.381323,0.685857,3
0.401199,0.448276,0.448692,0.589744,0.346304,0.598248,2
0.461079,0.46871,0.408451,0.510256,0.171206,0.692115,2
0.479043,0.507024,0.406439,0.430769,0.214008,0.63204,2
0.485031,0.227331,0.259557,0.525641,0.735409,0.479349,3
0.491019,0.214559,0.372233,0.589744,0.284047,0.618273,3
0.497006,0.227331,0.325956,0.669231,0.498054,0.724656,3
0.502994,0.209451,0.325956,0.625641,0.521401,0.683354,3
0.425149,0.218391,0.702213,0.446154,0.338521,0.525657,2
0.461077,0.42401,0.633803,0.55641,0.346304,0.623279,2
0.419162,0.512133,0.714286,0.646154,0.400778,0.553191,2
0.425151,0.582375,0.696177,0.671795,0.55642,0.451815,2
0.526946,0.729246,0.513078,0.489744,0.198444,0.486859,1
0.538921,0.807152,0.569416,0.397436,0.241245,0.489362,1
0.538923,0.553001,0.430583,0.838462,0.645914,0.553191,3
0.538921,0.533844,0.486922,0.725641,0.412451,0.590738,3
0.508983,0.561941,0.509054,0.571795,0.171206,0.715895,2
0.443114,0.553001,0.555332,0.528205,0.190661,0.683354,3
0.467066,0.564496,0.55332,0.489744,0.202335,0.844806,2
0.401199,0.559387,0.605634,0.435897,0.202335,0.673342,2
0.407186,0.381865,0.535211,0.702564,0.319066,0.614518,2
0.443112,0.292465,0.547284,0.317949,0.330739,0.564456,2
0.467066,0,0.476861,0.735897,0.361868,0.571965,3
0.353292,0.478927,0.706237,0.551282,0.373541,0.506884,2
0.437126,0.974457,0.488934,0.430769,0.089494,0.612015,1
0.461077,0.897829,0.533199,0.276923,0.252918,0.286608,0
0.485031,0.821201,0.418511,0.310256,0.311284,0.168961,0
0.586826,0.803321,0.414487,0.310256,0.276265,0.14393,0
0.167665,0.587484,0.82495,0.371795,0.747082,0.715895,3
0.461079,0.300128,0.55332,0.530769,0.40856,0.584481,3
0.437126,0.332056,0.647887,0.65641,0.276265,0.674593,3
0.401197,0.402299,0.696177,0.65641,0.587549,0.635795,3
0.502992,0.445722,0.319919,0.561539,0.33463,0.416771,2
0.526946,0.344828,0.219316,0.574359,0.536965,0.347935,2
0.491017,0.270754,0.179074,0.553846,0.657588,0.335419,3
0.479041,0.671775,0.452716,0.682051,0.350195,0.201502,1
0.532934,0.693487,0.444668,0.607692,0.29572,0.374218,1
0.508983,0.771392,0.535211,0.402564,0.194553,0.559449,1
0.514971,0.862069,0.56338,0.412821,0.330739,0.416771,1
0.497006,0.862069,0.531187,0.38718,0.315175,0.356696,0
0.550899,0.855683,0.521127,0.425641,0.256809,0.325407,0
0.497006,0.841635,0.476861,0.379487,0.159533,0.406758,0
0.514971,0.832695,0.541247,0.412821,0.159533,0.463079,0
0.473054,0.826309,0.513078,0.44359,0.124514,0.513141,0
0.497006,0.721584,0.635815,0.794872,0.680934,0.493116,3
0.479043,0.770115,0.784708,0.430769,0.809339,0.727159,3
0.431137,0.827586,0.724346,0.407692,0.708171,0.634543,3
0.401197,0.45083,0.676056,0.589744,0.33463,0.534418,2
0.443114,0.970626,0.513078,0.474359,0.128405,0.534418,1
0.550899,0.858238,0.482897,0.24359,0.33463,0.175219,0
0.491019,0.83908,0.420523,0.289744,0.404669,0.180225,0
0.485029,0.056194,0.682093,0.664103,0.365759,0.546934,3
0.497006,0.167305,0.985916,0.492308,0.583658,0.692115,3
0.449102,0.32567,0.943662,0.512821,0.817121,0.684606,3
0.32934,0.439336,0.903421,0.502564,0.793774,0.605757,3
0.245509,0.52235,0.847083,0.448718,0.770428,0.667084,3
0.491017,0.37931,0.472837,0.646154,0.505837,0.637046,3
0.502994,0.360153,0.410463,0.661538,0.455253,0.580726,3
0.461079,0.342273,0.460765,0.684615,0.428016,0.682103,3
0.485031,0.32567,0.482897,0.569231,0.381323,0.619524,2
0.520959,0.731801,0.460765,0.548718,0.14786,0.458073,0
0.479043,0.713921,0.458752,0.623077,0.311284,0.237797,0
0.556886,0.696041,0.450704,0.65641,0.307393,0.20025,0
0.491019,0.835249,0.55332,0.41282,0.256809,0.496871,1
0.520959,0.849298,0.573441,0.358974,0.326848,0.438048,1
0.233532,0.666667,0.768612,0.307692,0.669261,0.643304,3
0.526946,0.678161,0.847082,0.620513,0.785992,0.610763,3
0.419161,0.924649,0.533199,0.31282,0.245136,0.275344,0
0.520959,0.708812,0.386318,0.433333,0.132296,0.317897,0
0.437126,0.358876,0.676056,0.341026,0.33463,0.475594,1
0.395211,0.393359,0.672032,0.420513,0.307393,0.404255,1
0.407186,0.420179,0.609658,0.523077,0.225681,0.486859,1
0.371257,0.449553,0.615694,0.571795,0.326848,0.520651,1
0.407186,0.476373,0.623742,0.564103,0.365759,0.476846,2
0.437126,0.51341,0.589537,0.605128,0.319066,0.538173,2
0.425149,0.536398,0.426559,0.582051,0.202335,0.610763,1
0.449101,0.514687,0.207243,0.574359,0.463035,0.403004,2
0.502992,0.461047,0.124748,0.638462,0.603113,0.295369,3
0.544909,0.392082,0.090543,0.712821,0.793774,0.455569,3
0.580839,0.393359,0.217304,0.8,0.63035,0.618273,3
0.580838,0.421456,0.269618,0.71282,0.424125,0.743429,3
0.544911,0.395913,0.390342,0.669231,0.291829,0.71965,3
0.311377,0.54917,0.587525,0.487179,0.249027,0.538173,2
0.227545,0.475096,0.56338,0.305128,0.416342,0.560701,2
0.203592,0.508301,0.647887,0.276923,0.478599,0.449312,2
0.23952,0.721584,0.740443,0.246154,0.692607,0.563204,3
0.2994,0.753512,0.68008,0.323077,0.568093,0.52816,3
0.389222,0.779055,0.684105,0.446154,0.478599,0.494368,2
0.443112,0.799489,0.67002,0.469231,0.392996,0.400501,2
0.407186,0.823755,0.684105,0.464103,0.373541,0.345432,1
0.383234,0.841635,0.682093,0.564103,0.420233,0.26408,1
0.401199,0.850575,0.633803,0.646154,0.420233,0.26408,2
0.491019,0.772669,0.591549,0.846154,0.642023,0.361702,3
0.491019,0.671775,0.702213,0.841026,0.677043,0.531915,3
0.592814,0.639847,0.778672,0.769231,0.712062,0.491865,3
0.467066,0.942529,0.541247,0.361538,0.198444,0.580726,0
0.592812,0.770115,0.392354,0.341026,0.229572,0.232791,0
0.514969,0.735632,0.400402,0.379487,0.14786,0.35169,0
0.598803,0.679438,0.392354,0.520513,0.132296,0.377972,0
0.479043,0.467433,0.45674,0.769231,0.357977,0.371715,1
0.520959,0.411239,0.678068,0.510256,0.11284,0.524406,2
0.455089,0.484036,0.738431,0.54359,0.357977,0.440551,2
0.443114,0.492976,0.595573,0.68718,0.431907,0.516896,2
0.514969,0.515964,0.263581,0.592308,0.381323,0.317897,1
0.544911,0.485313,0.253521,0.579487,0.424125,0.26408,2
0.556886,0.452107,0.297787,0.594872,0.404669,0.346683,1
0.562874,0.330779,0.185111,0.846154,0.836576,0.43179,3
0.574851,0.362708,0.366197,0.630769,0.474708,0.519399,3
0.586826,0.289911,0.255533,0.597436,0.412451,0.644556,3
0.580839,0.158365,0.251509,0.761538,0.587549,0.643304,3
0.479041,0.172414,0.537223,0.584615,0.256809,0.718398,2
0.431137,0.189017,0.557344,0.533333,0.124514,0.614518,2
0.461079,0.204342,0.589537,0.448718,0.22179,0.675845,2
0.431139,0.237548,0.61167,0.461538,0.233463,0.643304,2
0.467066,0.295019,0.507042,0.530769,0.035019,0.687109,2
0.461079,0.296296,0.406439,0.517949,0.18677,0.674593,2
0.449102,0.272031,0.406439,0.353846,0.307393,0.678348,2
0.467066,0.259259,0.529175,0.287179,0.435798,0.579474,2
0.467066,0.277139,0.565392,0.210256,0.431907,0.453066,1
0.437126,0.328225,0.68008,0.31282,0.381323,0.355444,1
0.329342,0.532567,0.56338,0.402564,0.202335,0.483104,1
0.311377,0.426564,0.344064,0.364103,0.264591,0.449312,1
0.263472,0.466156,0.623742,0.384615,0.459144,0.397997,2
0.161679,0.560664,0.792757,0.305128,0.680934,0.410513,3
0.227545,0.607918,0.837022,0.317949,0.836576,0.660826,3
0.443112,0.407407,0.325956,0.715385,0.583658,0.346683,2
0.461077,0.619413,0.503018,0.646154,0.287938,0.043805,0
0.514971,0.435504,0.60161,0.692308,0.490272,0.170404,2
0.455089,0.269476,0.162978,0.769231,0.719844,0.445557,3
0.502992,0.610473,0.279678,0.551282,0.470817,0.300375,1
0.497006,0.570881,0.267606,0.553846,0.412451,0.322904,2
0.491017,0.553001,0.28169,0.576923,0.494163,0.30413,1
0.550898,0.444444,0.354125,0.615385,0.389105,0.314143,2
0.532934,0.446999,0.416499,0.610256,0.322957,0.371715,1
0.526946,0.462324,0.396378,0.646154,0.272374,0.35169,1
0.556886,0.461047,0.265594,0.625641,0.490272,0.252816,1
0.580839,0.372925,0.082495,0.64359,0.626459,0.250313,3
0.598801,0.203065,0.124748,0.702564,0.626459,0.613267,3
0.550899,0.15198,0.356137,0.723077,0.470817,0.573217,3
0.497006,0.150702,0.486921,0.669231,0.361868,0.713392,3
0.532934,0.738186,0.50503,0.464103,0.085603,0.434293,0
0.491019,0.835249,0.428571,0.448718,0.210117,0.515645,0
0.281439,0.564496,0.698189,0.407692,0.544747,0.524406,2
0.32934,0.508301,0.492958,0.461538,0.058366,0.436796,1
0.287426,0.45083,0.609658,0.279487,0.400778,0.266583,1
0.485031,0.62069,0.444668,0.64359,0.287938,0.070088,0
0.502994,0.636015,0.466801,0.592308,0.18677,0.130163,0
0.568863,0.615581,0.331992,0.623077,0.330739,0.097622,1
0.568861,0.480204,0.470825,0.728205,0.338521,0.31164,1
0.520959,0.45977,0.480885,0.676923,0.338521,0.334168,2
0.520959,0.480204,0.65996,0.538462,0.070039,0.521902,2
0.485031,0.613027,0.720322,0.307692,0.338521,0.603254,2
0.455091,0.800766,0.738431,0.353846,0.501946,0.385482,2
0.497006,0.808429,0.702213,0.379487,0.420233,0.34418,2
0.473054,0.803321,0.67002,0.392308,0.459144,0.350438,1
0.491017,0.798212,0.674044,0.441026,0.385214,0.292866,1
0.371257,0.57599,0.62173,0.602564,0.459144,0.554443,2
0.377246,0.731801,0.746479,0.341026,0.548638,0.335419,2
0.401199,0.729246,0.724346,0.333333,0.451362,0.352941,1
0.425149,0.724138,0.692153,0.366667,0.361868,0.321652,1
0.419162,0.734355,0.657948,0.45641,0.315175,0.277847,1
0.455089,0.719029,0.65996,0.594872,0.373541,0.275344,1
0.479041,0.710089,0.637827,0.648718,0.392996,0.285357,2
0.473052,0.67433,0.579477,0.766667,0.447471,0.40801,2
0.473052,0.67433,0.633803,0.592308,0.392996,0.42428,2
0.401199,0.716475,0.555332,0.458974,0.280156,0.460576,2
0.401199,0.711367,0.488934,0.471795,0.233463,0.609512,2
0.377246,0.694764,0.408451,0.502564,0.143969,0.694618,2
0.485029,0.678161,0.319919,0.523077,0.291829,0.693367,1
0.479043,0.642401,0.29175,0.587179,0.420233,0.46433,1
0.491017,0.636015,0.303823,0.576923,0.48249,0.306633,1
0.544911,0.736909,0.492958,0.338462,0.050584,0.466834,0
0.491019,0.823755,0.438632,0.446154,0.178988,0.617021,0
0.377246,0.250319,0.857143,0.448718,0.599222,0.679599,3
0.323354,0.319285,0.814889,0.428205,0.59144,0.583229,3
0.311377,0.378033,0.788732,0.420513,0.59144,0.60826,3
0.263472,0.553001,0.774648,0.279487,0.653696,0.525657,3
0.287426,0.404853,0.480885,0.164103,0.400778,0.319149,1
0.508983,0.632184,0.486922,0.623077,0.22179,0.092616,0
0.556886,0.535121,0.285714,0.666667,0.544747,0.231539,2
0.538923,0.536398,0.71831,0.428205,0.202335,0.694618,2
0.550899,0.692209,0.674044,0.25641,0.435798,0.493116,2
0.520959,0.780332,0.651911,0.302564,0.346304,0.46433,1
0.526946,0.828863,0.60161,0.34359,0.14786,0.474343,1
0.461079,0.860792,0.635815,0.376923,0.229572,0.433041,1
0.473054,0.885057,0.607646,0.394872,0.237354,0.34418,1
0.491017,0.761175,0.734406,0.333333,0.478599,0.369212,2
0.497006,0.784163,0.724346,0.338462,0.513619,0.359199,2
0.532932,0.784163,0.665996,0.394872,0.365759,0.266583,1
0.544911,0.141762,0.62173,0.753846,0.66537,0.47184,3
0.497006,0.174968,0.889336,0.420513,0.505837,0.685857,3
0.2994,0.390805,0.909457,0.307692,0.809339,0.61577,3
0.365271,0.523627,0.7666,0.415385,0.677043,0.585732,3
0.443112,0.759898,0.589537,0.435897,0.120623,0.459324,1
0.449101,0.804598,0.438632,0.271795,0.264591,0.35169,0
0.467066,0.781609,0.420523,0.292308,0.182879,0.267835,0
0.497006,0.752235,0.498994,0.248718,0.256809,0.241552,0
0.455091,0.731801,0.462777,0.215385,0.36965,0.148936,0
0.502994,0.721584,0.519115,0.146154,0.354086,0.178974,0
0.467066,0.738186,0.452716,0.248718,0.155642,0.314143,1
0.437126,0.743295,0.515091,0.253846,0.178988,0.531915,2
0.407186,0.754789,0.734406,0.428205,0.466926,0.222778,2
0.425151,0.750958,0.746479,0.335897,0.568093,0.325407,2
0.443114,0.697318,0.613682,0.476923,0.307393,0.545682,2
0.502994,0.828863,0.476861,0.461538,0.14786,0.44806,0
0.514969,0.821201,0.476861,0.446154,0.120623,0.579474,0
0.550899,0.846743,0.430583,0.482051,0.159533,0.533166,0
0.245509,0.507024,0.764588,0.269231,0.692607,0.506884,3
0.491019,0.632184,0.490946,0.651282,0.233463,0.122653,0
0.479043,0.891443,0.591549,0.45641,0.245136,0.290363,1
0.431139,0.873563,0.545272,0.561538,0.175097,0.365457,0
0.437126,0.846743,0.523139,0.676923,0.346304,0.185232,1
0.508983,0.821201,0.551308,0.623077,0.354086,0.237797,0
0.556886,0.796935,0.682093,0.430769,0.392996,0.317897,1
0.491017,0.790549,0.665996,0.387179,0.361868,0.332916,1
0.520959,0.789272,0.672032,0.379487,0.365759,0.301627,1
0.550899,0.808429,0.706237,0.430769,0.420233,0.306633,1
0.568861,0.819923,0.716298,0.464103,0.36965,0.221527,1
0.514971,0.821201,0.651911,0.379487,0.284047,0.236546,0
0.461079,0.381865,0.649899,0.579487,0.29572,0.593242,2
0.502994,0.619413,0.649899,0.6,0.307393,0.501877,1
0.491017,0.651341,0.647887,0.6,0.2607,0.440551,1
0.461077,0.690932,0.635815,0.589744,0.280156,0.426783,1
0.467066,0.730524,0.603622,0.510256,0.089494,0.395494,1
0.485031,0.803321,0.513078,0.351282,0.214008,0.463079,1
0.455091,0.809706,0.440644,0.315385,0.22179,0.411765,0
0.371257,0.768838,0.45674,0.341026,0.284047,0.628285,1
0.335331,0.796935,0.410463,0.438462,0.136187,0.544431,1
0.443112,0.777778,0.674044,0.546154,0.400778,0.401752,1
0.461077,0.768838,0.684105,0.505128,0.354086,0.269086,1
0.556886,0.842912,0.482897,0.535897,0.132296,0.53567,0
0.550899,0.840358,0.466801,0.515385,0.178988,0.451815,0
0.532932,0.251596,0.871227,0.758974,0.474708,0.44806,3
0.2994,0.421456,0.734406,0.402564,0.498054,0.733417,3
0.275451,0.45977,0.742455,0.292308,0.568093,0.590738,3
0.526946,0.642401,0.426559,0.551282,0.2607,0,0
0.580838,0.793103,0.565392,0.628205,0.225681,0.225282,1
0.514971,0.731801,0.587525,0.561538,0.237354,0.362954,1
0.526946,0.717752,0.68008,0.482051,0.346304,0.325407,1
0.544911,0.747126,0.726358,0.307692,0.498054,0.324155,2
0.544911,0.803321,0.688129,0.441026,0.33463,0.292866,1
0.544909,0.821201,0.752515,0.420513,0.412451,0.236546,1
0.532932,0.828863,0.700201,0.410256,0.385214,0.209011,0
0.526946,0.825032,0.61167,0.412821,0.256809,0.216521,0
0.407186,0.48659,0.21328,0.587179,0.416342,0.554443,3
0.568863,0.257982,0.245473,0.597436,0.902724,0.395494,2
0.491017,0.307791,0.587525,0.638462,0.40856,0.634543,2
0.467066,0.344828,0.65996,0.628205,0.377432,0.55194,2
0.473054,0.418902,0.61167,0.589744,0.206226,0.605757,2
0.502994,0.45977,0.62173,0.61282,0.272374,0.57572,2
0.491019,0.503193,0.631791,0.648718,0.44358,0.561952,2
0.485029,0.523627,0.625755,0.7,0.346304,0.50438,2
0.514969,0.542784,0.565392,0.617949,0.264591,0.55194,2
0.455091,0.560664,0.629779,0.520513,0.198444,0.514393,2
0.437126,0.58493,0.639839,0.548718,0.225681,0.544431,2
0.401197,0.784163,0.438632,0.323077,0.225681,0.529412,1
0.335331,0.794381,0.488934,0.546154,0.128405,0.612015,1
0.341319,0.790549,0.589537,0.51282,0.256809,0.65582,1
0.335331,0.793103,0.619718,0.535897,0.416342,0.339174,1
0.514971,0.849298,0.450704,0.494872,0.108949,0.585732,0
0.413174,0.646232,0.722334,0.497436,0.498054,0.595745,3
0.377246,0.595147,0.531187,0.676923,0.342412,0.556946,2
0.508983,0.385696,0.438632,0.94359,0.599222,0.458073,3
0.413172,0.180077,0.849095,0.833333,0.785992,0.578223,3
0.431137,0.150702,0.939638,0.751282,0.821012,0.780976,3
0.401199,0.205619,0.891348,0.520513,0.774319,0.797247,3
0.520959,0.762452,0.579477,0.584615,0.233463,0.349186,1
0.556886,0.731801,0.720322,0.392308,0.377432,0.362954,2
0.497006,0.809706,0.68008,0.448718,0.361868,0.206508,1
0.556886,0.817369,0.631791,0.405128,0.287938,0.235294,0
0.497006,0.795658,0.575453,0.451282,0.202335,0.206508,0
0.473054,0.768838,0.551308,0.412821,0.120623,0.274093,0
0.479041,0.763729,0.511066,0.407692,0.054475,0.230288,0
0.401199,0.606641,0.782696,0.351282,0.599222,0.689612,3
0.419161,0.615581,0.571429,0.507692,0.36965,0.705882,2
0.347306,0.799489,0.426559,0.466667,0.194553,0.739675,1
0.598803,0.831418,0.511066,0.525641,0.140078,0.505632,0
0.568863,0.821201,0.547284,0.471795,0.124514,0.411765,0
0.502994,0.831418,0.541247,0.458974,0.11284,0.379224,0
0.407186,0.168582,0.937626,0.623077,0.634241,0.836045,3
0.592814,0.669221,0.39839,0.487179,0.22179,0.193992,0
0.574851,0.559387,0.277666,0.641026,0.439689,0.365457,2
0.389221,0.538953,0.84507,0.274359,0.70428,0.827284,3
0.526946,0.323116,0.247485,0.746154,0.63035,0.403004,3
0.508983,0.278416,0.748491,0.625641,0.385214,0.762203,3
0.502992,0.288633,0.655936,0.671795,0.494163,0.764706,3
0.526946,0.293742,0.593561,0.646154,0.428016,0.634543,3
0.514969,0.821201,0.517103,0.474359,0.151751,0.369212,0
0.508981,0.56705,0.65996,0.507692,0.326848,0.543179,2
0.455089,0.515964,0.655936,0.458974,0.381323,0.451815,2
0.437126,0.490421,0.708249,0.392308,0.455253,0.385482,2
0.431137,0.51341,0.744467,0.433333,0.509728,0.374218,3
0.401197,0.582375,0.83501,0.358974,0.649805,0.434293,3
0.401199,0.630907,0.774648,0.428205,0.634241,0.525657,3
0.520958,0.763729,0.523139,0.392308,0.194553,0.290363,0
0.497006,0.757344,0.545272,0.397436,0.171206,0.292866,0
0.508983,0.750958,0.539235,0.394872,0.167315,0.275344,0
0.616766,0.592593,0.241449,0.625641,0.548638,0.337922,2
0.592814,0.551724,0.370221,0.574359,0.385214,0.34418,2
0.574849,0.55811,0.44668,0.538462,0.322957,0.38423,1
0.425149,0.469987,0.655936,0.253846,0.44358,0.580726,3
0.437126,0.507024,0.688129,0.269231,0.451362,0.588235,2
0.455089,0.508301,0.559356,0.502564,0.202335,0.550688,2
0.502994,0.393359,0.535211,0.830769,0.645914,0.397997,2
0.497006,0.297573,0.891348,0.669231,0.571984,0.382979,3
0.431139,0.260536,0.913481,0.620513,0.715953,0.55194,3
0.568863,0.278416,0.832998,0.448718,0.505837,0.889862,3
0.502992,0.408685,0.915493,0.2,0.805447,0.709637,3
0.461079,0.673052,0.472837,0.620513,0.202335,0.585732,2
0.544911,0.537676,0.342052,0.717949,0.431907,0.44806,2
0.502992,0.431673,0.229376,0.730769,0.603113,0.317897,2
0.556886,0.266922,0.468813,0.625641,0.731518,0.558198,3
0.532934,0.817369,0.486921,0.525641,0.081712,0.403004,0
0.556886,0.835249,0.549296,0.466667,0.167315,0.536921,1
0.497006,0.699872,0.643863,0.471795,0.315175,0.470588,2
0.538921,0.66539,0.617706,0.689744,0.404669,0.411765,2
0.562874,0.627075,0.688129,0.661538,0.536965,0.320401,2
0.574851,0.596424,0.684105,0.461538,0.36965,0.36796,2
0.526946,0.765006,0.533199,0.371795,0.108949,0.292866,0
0.473054,0.749681,0.60161,0.384615,0.229572,0.212766,0
0.485029,0.752235,0.567404,0.425641,0.22179,0.226533,0
0.568863,0.720307,0.241449,0.471795,0.400778,0.110138,1
0.592814,0.667944,0.183099,0.5,0.571984,0.209011,2
0.574849,0.538953,0.541247,0.548718,0.159533,0.434293,1
0.526946,0.503193,0.525151,0.582051,0.058366,0.382979,1
0.532934,0.491699,0.458752,0.597436,0.194553,0.415519,1
0.514971,0.45083,0.336016,0.176923,0.435798,0.455569,2
0.544911,0.490421,0.408451,0.171795,0.396887,0.486859,2
0.508983,0.601533,0.631791,0.348718,0.354086,0.526909,1
0.473054,0.604087,0.682093,0.466667,0.381323,0.404255,2
0.467066,0.487867,0.714286,0.684615,0.451362,0.352941,2
0.407186,0.439336,0.68008,0.448718,0.229572,0.494368,3
0.616766,0.65645,0.082495,0.6,0.661479,0.460576,3
0.652693,0.627075,0.199195,0.789744,0.762646,0.51189,3
0.604789,0.680715,0.458753,0.815385,0.579767,0.546934,2
0.556886,0.745849,0.559356,0.674359,0.377432,0.529412,3
0.544909,0.793103,0.55332,0.574359,0.315175,0.633292,2
0.568861,0.782886,0.396378,0.479487,0.249027,0.549437,2
0.574849,0.731801,0.269618,0.476923,0.392996,0.446809,2
0.634729,0.648787,0.134809,0.515385,0.548638,0.337922,2
0.622754,0.411239,0.144869,0.661538,0.797665,0.476846,3
0.520959,0.573436,0.758551,0.510256,0.435798,0.574468,3
0.491017,0.65645,0.585513,0.515385,0.307393,0.548185,2
0.502994,0.661558,0.44668,0.628205,0.287938,0.603254,2
0.532934,0.641124,0.452716,0.687179,0.33463,0.499374,2
0.544909,0.601533,0.424547,0.684615,0.311284,0.595745,2
