@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R1,5,8'

@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.701149,0.702213,0.497436,0.307393,0.111389,0.724551,1
0.702427,0.678068,0.461539,0.322957,0.212766,0.730539,0
0.712644,0.645875,0.458974,0.299611,0.185232,0.706587,0
0.734355,0.605634,0.425641,0.178988,0.257822,0.700599,0
0.753512,0.561368,0.451282,0.105058,0.202753,0.736527,0
0.767561,0.56338,0.448718,0.105058,0.274093,0.736527,0
0.771392,0.515091,0.461538,0.085603,0.206508,0.724551,0
0.793103,0.551308,0.458974,0.14786,0.265332,0.724551,0
0.791826,0.515091,0.469231,0.105058,0.173967,0.748503,0
0.785441,0.490946,0.451282,0.108949,0.28786,0.730539,0
0.780332,0.509054,0.453846,0.155642,0.267835,0.694611,0
0.779055,0.476861,0.415385,0.062257,0.370463,0.712575,0
0.765006,0.498994,0.412821,0.027237,0.365457,0.772455,0
0.756066,0.454728,0.392308,0.097276,0.499374,0.772455,0
0.748404,0.480885,0.410256,0.136187,0.453066,0.766467,0
0.750958,0.392354,0.389744,0.18677,0.062578,0.772455,0
0.736909,0.386318,0.48718,0.081712,0.483104,0.802395,0
0.721584,0.366197,0.489744,0.140078,0.277847,0.808383,0
0.706258,0.313883,0.530769,0.225681,0.175219,0.814371,0
0.684547,0.289738,0.471795,0.280156,0.113892,0.814371,0
0.655172,0.241449,0.469231,0.354086,0.126408,0.832335,1
0.605364,0.22334,0.405128,0.365759,0.211514,0.826347,1
0.553001,0.22334,0.379487,0.455253,0.229036,0.808383,2
0.519796,0.311871,0.482051,0.575875,0.299124,0.802395,2
0.532567,0.38833,0.671795,0.463035,0.334168,0.790419,2
0.56705,0.458752,0.733333,0.470817,0.335419,0.730539,1
0.606641,0.474849,0.65641,0.249027,0.319149,0.724551,1
0.634738,0.527163,0.497436,0.101167,0.359199,0.736527,1
0.657727,0.507042,0.510256,0.07393,0.332916,0.706587,0
0.664112,0.468813,0.605128,0.159533,0.336671,0.748503,0
0.666667,0.396378,0.682051,0.291829,0.235294,0.754491,1
0.683269,0.384306,0.733333,0.463035,0.142678,0.766467,1
0.689655,0.434608,0.735897,0.354086,0.171464,0.772455,1
0.685824,0.450704,0.730769,0.346304,0.22403,0.766467,1
0.675607,0.458753,0.694872,0.326848,0.28035,0.760479,1
0.681992,0.482897,0.692308,0.303502,0.28786,0.766467,1
0.697318,0.527163,0.653846,0.315175,0.250313,0.754491,1
0.706258,0.496982,0.653846,0.342412,0.210263,0.760479,1
0.708812,0.486922,0.658974,0.381323,0.195244,0.766467,1
0.710089,0.452716,0.641026,0.354086,0.187735,0.766467,0
0.708812,0.450704,0.666667,0.322957,0.171464,0.772455,0
0.693487,0.466801,0.641026,0.319066,0.141427,0.766467,0
0.693487,0.488934,0.615385,0.249027,0.176471,0.760479,0
0.713921,0.511066,0.674359,0.252918,0.181477,0.742515,0
0.735632,0.509054,0.682051,0.346304,0.09637,0.760479,0
0.759898,0.537223,0.646154,0.307393,0.122653,0.748503,0
0.784163,0.549296,0.638462,0.346304,0.181477,0.718563,0
0.800766,0.547284,0.635897,0.229572,0.230288,0.730539,0
0.823755,0.55332,0.638462,0.284047,0.185232,0.760479,0
0.810983,0.490946,0.630769,0.2607,0.175219,0.748503,0
0.770115,0.364185,0.630769,0.291829,0.171464,0.760479,0
0.670498,0.321932,0.548718,0.256809,0.146433,0.718563,1
0.59387,0.539235,0.469231,0.552529,0.178974,0.736527,1
0.650064,0.832998,0.448718,0.59144,0.260325,0.754491,2
0.731801,0.744467,0.410256,0.420233,0.355444,0.760479,2
0.798212,0.674044,0.476923,0.326848,0.35169,0.772455,1
0.837803,0.585513,0.489744,0.2607,0.307885,0.784431,1
0.83908,0.525151,0.528205,0.268482,0.316646,0.766467,0
0.833972,0.464789,0.517949,0.202335,0.320401,0.754491,0
0.831418,0.382294,0.564103,0.182879,0.302879,0.754491,0
0.809706,0.368209,0.61282,0.272374,0.201502,0.754491,0
0.785441,0.356137,0.674359,0.36965,0.153942,0.772455,1
0.772669,0.474849,0.653846,0.326848,0.171464,0.772455,0
0.800766,0.551308,0.576923,0.167315,0.289111,0.778443,0
0.822478,0.569417,0.551282,0.182879,0.339174,0.766467,1
0.828863,0.56338,0.54359,0.085603,0.42428,0.712575,1
0.831418,0.537223,0.489744,0.101167,0.436796,0.700599,1
0.840358,0.519115,0.523077,0.038911,0.541927,0.730539,0
0.837803,0.541247,0.497436,0.097276,0.411765,0.838323,0
0.836526,0.579477,0.517949,0.151751,0.554443,0.832335,0
0.826309,0.583501,0.525641,0.225681,0.361702,0.706587,0
0.837803,0.533199,0.548718,0.097276,0.401752,0.832335,0
0.835249,0.509054,0.625641,0.18677,0.354193,0.868263,0
0.818646,0.537223,0.648718,0.319066,0.271589,0.856287,1
0.802043,0.533199,0.658974,0.287938,0.322904,0.802395,1
0.784163,0.527163,0.65641,0.249027,0.415519,0.820359,1
0.772669,0.579477,0.6,0.264591,0.285357,0.802395,1
0.750958,0.569417,0.479487,0.128405,0.436796,0.790419,1
0.726692,0.54326,0.464103,0.18677,0.433041,0.778443,0
0.703704,0.529175,0.430769,0.167315,0.414268,0.736527,0
0.692209,0.533199,0.410256,0.136187,0.470588,0.796407,0
0.67433,0.464789,0.448718,0.089494,0.409262,0.808383,0
0.650064,0.464789,0.497436,0.120623,0.534418,0.814371,0
0.62963,0.462777,0.515385,0.120623,0.473091,0.826347,0
0.615581,0.44668,0.5,0.229572,0.191489,0.796407,0
0.58493,0.458752,0.515385,0.241245,0.110138,0.844311,0
0.563218,0.515091,0.510256,0.140078,0.397997,0.796407,0
0.546616,0.567404,0.517949,0.2607,0.142678,0.790419,0
0.54917,0.521127,0.502564,0.225681,0.168961,0.814371,0
0.54917,0.529175,0.497436,0.182879,0.212766,0.814371,0
0.546616,0.547284,0.466667,0.159533,0.468085,0.820359,0
0.553001,0.565392,0.451282,0.18677,0.496871,0.820359,0
0.586207,0.55332,0.474359,0.105058,0.573217,0.862275,0
0.58493,0.571429,0.484615,0.155642,0.454318,0.862275,0
0.597701,0.56338,0.517949,0.18677,0.40801,0.850299,0
0.610473,0.609658,0.497436,0.350195,0.270338,0.814371,0
0.627075,0.595573,0.564103,0.22179,0.153942,0.844311,0
0.624521,0.591549,0.628205,0.241245,0.170213,0.826347,0
0.632184,0.569417,0.620513,0.350195,0.217772,0.778443,0
0.63857,0.56338,0.605128,0.233463,0.16771,0.772455,0
0.65645,0.587525,0.574359,0.276265,0.216521,0.832335,1
0.664112,0.607646,0.510256,0.237354,0.242804,0.778443,0
0.662835,0.609658,0.535897,0.206226,0.290363,0.790419,1
0.652618,0.643863,0.553846,0.163424,0.340426,0.784431,1
0.662835,0.700201,0.479487,0.330739,0.302879,0.796407,1
0.67433,0.692153,0.51282,0.29572,0.317897,0.808383,1
0.690932,0.686117,0.520513,0.389105,0.235294,0.802395,1
0.713921,0.597586,0.55641,0.214008,0.326658,0.808383,0
0.712644,0.448692,0.674359,0.287938,0.241552,0.820359,0
0.673052,0.428571,0.730769,0.404669,0.186483,0.778443,1
0.688378,0.607646,0.635897,0.319066,0.231539,0.844311,1
0.713921,0.639839,0.720513,0.350195,0.257822,0.844311,1
0.744572,0.732394,0.74359,0.529183,0.244055,0.898204,2
0.779055,0.708249,0.725641,0.521401,0.336671,0.88024,2
0.804598,0.663984,0.738462,0.509728,0.406758,0.88024,2
0.825032,0.647887,0.71282,0.474708,0.466834,0.862275,2
0.840358,0.67002,0.653846,0.455253,0.406758,0.862275,2
0.833972,0.678068,0.589744,0.365759,0.44806,0.838323,1
0.842912,0.641851,0.469231,0.276265,0.42428,0.826347,1
0.853129,0.581489,0.489744,0.159533,0.498123,0.814371,1
0.837803,0.529175,0.507692,0.101167,0.480601,0.814371,1
0.789272,0.458752,0.515385,0.198444,0.548185,0.760479,1
0.733078,0.468813,0.428205,0.412451,0.286608,0.778443,1
0.711367,0.537223,0.266667,0.412451,0.244055,0.796407,1
0.734355,0.674044,0.230769,0.420233,0.20025,0.862275,1
0.762452,0.704225,0.264103,0.377432,0.215269,0.850299,1
0.753512,0.726358,0.338462,0.377432,0.187735,0.832335,1
0.757344,0.732394,0.333333,0.463035,0.234043,0.88024,1
0.759898,0.774648,0.382051,0.470817,0.246558,0.898204,1
0.759898,0.754527,0.405128,0.466926,0.245307,0.820359,1
0.754789,0.708249,0.435897,0.451362,0.24781,0.778443,1
0.725415,0.613682,0.520513,0.342412,0.255319,0.796407,1
0.675607,0.635815,0.576923,0.256809,0.2403,0.820359,0
0.652618,0.589537,0.448718,0.11284,0.250313,0.802395,0
0.655172,0.581489,0.379487,0.143969,0.249061,0.814371,1
0.653895,0.571429,0.507692,0.116732,0.356696,0.838323,1
0.62069,0.637827,0.594872,0.225681,0.354193,0.838323,1
0.577267,0.762575,0.530769,0.478599,0.225282,0.808383,2
0.565773,0.867203,0.510256,0.560311,0.295369,0.820359,2
0.54023,0.859155,0.584615,0.521401,0.428035,0.790419,2
0.527458,0.756539,0.582051,0.322957,0.519399,0.748503,2
0.537676,0.653924,0.369231,0.198444,0.610763,0.808383,2
0.59387,0.665996,0.307692,0.18677,0.549437,0.826347,2
0.637292,0.619718,0.369231,0.132296,0.509387,0.820359,1
0.662835,0.599598,0.471795,0.175097,0.475594,0.88024,1
0.671775,0.587525,0.453846,0.210117,0.387985,0.862275,1
0.699872,0.593561,0.420513,0.120623,0.445557,0.826347,1
0.726692,0.603622,0.417949,0.237354,0.306633,0.802395,0
0.748404,0.663984,0.507692,0.29572,0.326658,0.808383,0
0.722861,0.651911,0.574359,0.33463,0.209011,0.820359,1
0.692209,0.67002,0.648718,0.420233,0.186483,0.808383,1
0.661558,0.716298,0.589744,0.505837,0.215269,0.814371,1
0.673052,0.744467,0.517949,0.439689,0.256571,0.850299,1
0.669221,0.688129,0.571795,0.389105,0.306633,0.826347,1
0.643678,0.617706,0.641026,0.276265,0.356696,0.796407,1
0.610473,0.619718,0.525641,0.175097,0.369212,0.790419,1
0.633461,0.72837,0.476923,0.357977,0.234043,0.838323,1
0.662835,0.710262,0.538462,0.346304,0.250313,0.814371,1
0.681992,0.684105,0.6,0.326848,0.220275,0.814371,1
0.696041,0.668008,0.597436,0.357977,0.274093,0.790419,1
0.717752,0.67002,0.607692,0.361868,0.171464,0.820359,1
0.726692,0.635815,0.558974,0.299611,0.244055,0.832335,0
0.734355,0.587525,0.576923,0.171206,0.201502,0.832335,0
0.734355,0.527163,0.576923,0.175097,0.376721,0.766467,0
0.742018,0.513078,0.541026,0.143969,0.354193,0.826347,0
0.731801,0.452716,0.494872,0.077821,0.357947,0.820359,0
0.716475,0.438632,0.430769,0.140078,0.554443,0.838323,0
0.706258,0.410463,0.38718,0.256809,0.269086,0.844311,0
0.706258,0.466801,0.333333,0.182879,0.39174,0.886228,0
0.715198,0.501006,0.335897,0.171206,0.316646,0.88024,0
0.729246,0.571429,0.369231,0.14786,0.336671,0.88024,0
0.756066,0.549296,0.397436,0.159533,0.332916,0.886228,0
0.775223,0.55332,0.438462,0.128405,0.404255,0.91018,0
0.784163,0.545272,0.446154,0.143969,0.414268,0.898204,0
0.785441,0.515091,0.446154,0.175097,0.401752,0.862275,0
0.790549,0.492958,0.425641,0.085603,0.459324,0.88024,0
0.787995,0.513078,0.41282,0.116732,0.413016,0.916168,0
0.781609,0.513078,0.371795,0.101167,0.569462,0.916168,0
0.780332,0.555332,0.361538,0.190661,0.360451,0.916168,0
0.794381,0.567404,0.346154,0.14786,0.337922,0.91018,0
0.800766,0.597586,0.369231,0.194553,0.16771,0.928144,0
0.810983,0.597585,0.35641,0.319066,0.09637,0.934132,0
0.807152,0.599598,0.333333,0.252918,0.098874,0.898204,0
0.809706,0.591549,0.420513,0.256809,0.06383,0.898204,0
0.793103,0.527163,0.466667,0.249027,0.108886,0.916168,0
0.775223,0.507042,0.494872,0.143969,0.138924,0.91018,0
0.748404,0.541247,0.548718,0.101167,0.241552,0.886228,0
0.744572,0.569416,0.546154,0.178988,0.230288,0.904192,0
0.736909,0.587525,0.558974,0.206226,0.146433,0.928144,0
0.729246,0.557344,0.561538,0.175097,0.121402,0.886228,0
0.701149,0.484909,0.594872,0.062257,0.418023,0.862275,0
0.681992,0.470825,0.558974,0.178988,0.377972,0.874251,1
0.659004,0.54326,0.6,0.194553,0.435544,0.88024,0
0.652618,0.668008,0.553846,0.315175,0.158949,0.88024,0
0.643678,0.631791,0.587179,0.225681,0.267835,0.838323,0
0.625798,0.603622,0.55641,0.151751,0.234043,0.868263,0
0.616858,0.567404,0.502564,0.046693,0.277847,0.922156,0
0.606641,0.535211,0.389744,0.128405,0.297872,0.898204,0
0.613027,0.535211,0.328205,0.22179,0.232791,0.892216,0
0.628352,0.472837,0.241026,0.29572,0.153942,0.922156,0
0.64751,0.480885,0.289744,0.303502,0.217772,0.94012,0
0.666667,0.492958,0.315385,0.194553,0.162703,0.958084,0
0.687101,0.537223,0.371795,0.163424,0.26408,0.916168,0
0.688378,0.559356,0.420513,0.062257,0.216521,0.916168,0
0.706258,0.577465,0.430769,0.151751,0.48811,0.952096,0
0.706258,0.565392,0.466667,0.124514,0.305382,0.916168,0
0.692209,0.56338,0.561538,0.2607,0.105131,0.862275,0
0.664112,0.555332,0.689744,0.385214,0.060075,0.898204,1
0.652618,0.597586,0.676923,0.431907,0.196496,0.898204,0
0.639847,0.653924,0.551282,0.299611,0.176471,0.892216,0
0.642401,0.686117,0.435897,0.29572,0.165207,0.886228,1
0.664112,0.700201,0.412821,0.326848,0.221527,0.898204,1
0.666667,0.657948,0.51282,0.373541,0.279099,0.892216,1
0.63857,0.619718,0.561538,0.272374,0.274093,0.832335,1
0.62963,0.649899,0.45641,0.198444,0.449312,0.856287,0
0.637292,0.657948,0.497436,0.233463,0.261577,0.904192,0
0.64751,0.607646,0.574359,0.198444,0.309136,0.856287,0
0.621967,0.555332,0.589744,0.163424,0.244055,0.874251,0
0.623244,0.639839,0.402564,0.225681,0.362954,0.862275,1
0.678161,0.668008,0.328205,0.350195,0.216521,0.928144,0
0.743295,0.665996,0.341026,0.416342,0.146433,0.952096,1
0.779055,0.661972,0.415385,0.342412,0.260325,0.94012,1
0.794381,0.682093,0.417949,0.354086,0.211514,0.91018,1
0.810983,0.631791,0.45641,0.249027,0.325407,0.904192,0
0.816092,0.631791,0.492308,0.14786,0.292866,0.916168,0
0.812261,0.557344,0.476923,0.159533,0.28035,0.898204,0
0.805875,0.547284,0.453846,0.151751,0.257822,0.874251,0
0.799489,0.535211,0.415385,0.155642,0.295369,0.760479,0
0.812261,0.527163,0.379487,0.171206,0.197747,0.88024,0
0.813538,0.539235,0.433333,0.11284,0.404255,0.892216,0
0.813538,0.525151,0.505128,0.163424,0.205257,0.91018,0
0.796935,0.478873,0.633333,0.194553,0.145181,0.898204,0
0.779055,0.468813,0.674359,0.357977,0.013767,0.91018,0
0.766284,0.597586,0.607692,0.268482,0.148936,0.91018,0
0.752235,0.61167,0.620513,0.229572,0.147685,0.922156,0
0.754789,0.682093,0.525641,0.276265,0.153942,0.916168,0
0.780332,0.746479,0.45641,0.326848,0.177722,0.934132,1
0.807152,0.700201,0.476923,0.303502,0.249061,0.922156,1
0.817369,0.706237,0.507692,0.404669,0.28035,0.88024,1
0.83014,0.698189,0.594872,0.435798,0.277847,0.922156,1
0.812261,0.724346,0.717949,0.583658,0.227785,0.94012,3
0.776501,0.736419,0.774359,0.657588,0.44806,0.94012,3
0.742018,0.800805,0.68718,0.645914,0.515645,0.94012,3
0.765006,0.748491,0.561538,0.548638,0.579474,0.898204,2
0.784163,0.716298,0.497436,0.525292,0.476846,0.91018,2
0.779055,0.680081,0.415385,0.416342,0.508135,0.886228,2
0.782886,0.694165,0.453846,0.389105,0.419274,0.862275,1
0.780332,0.684105,0.461538,0.346304,0.312891,0.862275,1
0.767561,0.710262,0.489744,0.342412,0.382979,0.886228,1
0.743295,0.686117,0.420513,0.361868,0.28035,0.88024,1
0.749681,0.653924,0.371795,0.392996,0.295369,0.862275,1
0.768838,0.609658,0.361538,0.272374,0.270338,0.886228,1
0.770115,0.625754,0.441026,0.202335,0.326658,0.868263,0
0.749681,0.521127,0.533333,0.151751,0.245307,0.874251,0
0.684547,0.458752,0.671795,0.256809,0.270338,0.862275,0
0.59387,0.376258,0.746154,0.529183,0.126408,0.802395,1
0.514687,0.645875,0.787179,0.439689,0.235294,0.892216,2
0.46871,0.849095,0.702564,0.583658,0.292866,0.88024,3
0.46871,0.861167,0.65641,0.661479,0.538173,0.844311,3
0.478927,0.881288,0.523077,0.459144,0.513141,0.88024,3
0.533844,0.885312,0.510256,0.634241,0.456821,0.892216,2
0.570881,0.814889,0.469231,0.568093,0.403004,0.898204,2
0.590038,0.746479,0.471795,0.490272,0.446809,0.856287,2
0.595147,0.736419,0.474359,0.40856,0.371715,0.868263,2
0.618135,0.682093,0.48718,0.451362,0.399249,0.88024,2
0.628352,0.647887,0.451282,0.284047,0.375469,0.856287,2
0.634738,0.579477,0.44359,0.182879,0.463079,0.850299,1
0.67433,0.513078,0.394872,0.035019,0.370463,0.886228,1
0.713921,0.460765,0.369231,0.116732,0.473091,0.916168,1
0.753512,0.418511,0.333333,0.140078,0.401752,0.904192,0
0.791826,0.468813,0.346154,0.081712,0.436796,0.88024,0
0.814815,0.474849,0.310256,0.11284,0.371715,0.898204,0
0.826309,0.55332,0.346154,0.178988,0.418023,0.904192,0
0.825032,0.541247,0.338462,0.198444,0.269086,0.886228,0
0.813538,0.561368,0.382051,0.194553,0.456821,0.838323,0
0.808429,0.573441,0.425641,0.182879,0.355444,0.862275,0
0.795658,0.60161,0.494872,0.256809,0.165207,0.838323,0
0.740741,0.643863,0.564103,0.319066,0.12015,0.844311,0
0.696041,0.682093,0.571795,0.33463,0.16771,0.862275,0
0.627075,0.72837,0.505128,0.330739,0.157697,0.898204,1
0.573436,0.752515,0.453846,0.474708,0.195244,0.916168,2
0.508301,0.726358,0.387179,0.505837,0.370463,0.868263,2
0.440613,0.784708,0.264103,0.404669,0.463079,0.874251,3
0.427842,0.686117,0.207692,0.653696,0.540676,0.850299,2
0.430396,0.613682,0.251282,0.338521,0.578223,0.898204,2
0.45083,0.613682,0.205128,0.303502,0.558198,0.862275,2
0.439336,0.700201,0.212821,0.474708,0.387985,0.868263,2
0.438059,0.706237,0.258974,0.404669,0.436796,0.874251,2
0.402299,0.682093,0.417949,0.311284,0.397997,0.850299,1
0.363985,0.674044,0.507692,0.29572,0.35169,0.814371,1
0.329502,0.772636,0.328205,0.509728,0.257822,0.772455,2
0.380587,0.784708,0.266667,0.548638,0.389237,0.808383,3
0.411239,0.857143,0.338462,0.649805,0.425532,0.772455,3
0.464879,0.790744,0.348718,0.688716,0.531915,0.784431,3
0.476373,0.784708,0.371795,0.579767,0.573217,0.772455,3
0.496807,0.808853,0.41282,0.568093,0.543179,0.784431,3
0.478927,0.810865,0.330769,0.540856,0.519399,0.670659,3
0.510856,0.706237,0.151282,0.571984,0.510638,0.748503,2
0.572158,0.577465,0.146154,0.435798,0.533166,0.808383,2
0.62963,0.60161,0.235897,0.272374,0.425532,0.856287,2
0.64751,0.682093,0.284615,0.36965,0.369212,0.844311,1
0.67433,0.643863,0.284615,0.33463,0.321652,0.814371,1
0.688378,0.635815,0.217949,0.428016,0.295369,0.844311,1
0.726692,0.577465,0.264103,0.276265,0.272841,0.844311,0
0.740741,0.60161,0.341026,0.233463,0.242804,0.844311,0
0.766284,0.60161,0.392308,0.167315,0.227785,0.832335,0
0.768838,0.597585,0.435897,0.151751,0.221527,0.784431,0
0.762452,0.583501,0.505128,0.11284,0.257822,0.784431,0
0.756066,0.561368,0.6,0.178988,0.270338,0.814371,0
0.733078,0.581489,0.669231,0.284047,0.045056,0.826347,0
0.676884,0.575453,0.676923,0.284047,0.157697,0.844311,0
0.62963,0.585513,0.653846,0.389105,0.182728,0.850299,1
0.610473,0.762575,0.512821,0.525292,0.206508,0.826347,1
0.607918,0.800805,0.392308,0.44358,0.307885,0.814371,2
0.630907,0.762575,0.430769,0.373541,0.369212,0.790419,2
0.664112,0.736418,0.389744,0.428016,0.292866,0.814371,2
0.684547,0.71831,0.392308,0.385214,0.345432,0.850299,1
0.692209,0.700201,0.433333,0.396887,0.24781,0.856287,1
0.685824,0.682093,0.45641,0.354086,0.259074,0.814371,1
0.684547,0.643863,0.425641,0.311284,0.261577,0.826347,0
0.697318,0.639839,0.451282,0.311284,0.22403,0.832335,0
0.688378,0.67002,0.520513,0.237354,0.227785,0.814371,0
0.679438,0.678068,0.548718,0.210117,0.250313,0.784431,0
0.675607,0.661972,0.476923,0.330739,0.24781,0.778443,0
0.669221,0.62173,0.441026,0.202335,0.369212,0.814371,1
0.64751,0.450704,0.515385,0.058366,0.581977,0.790419,1
0.614304,0.348089,0.464103,0.140078,0.677096,0.772455,1
0.623244,0.404427,0.382051,0.105058,0.698373,0.820359,0
0.655172,0.488934,0.453846,0.077821,0.560701,0.838323,1
0.65645,0.529175,0.530769,0.178988,0.519399,0.826347,1
0.65645,0.509054,0.635897,0.22179,0.554443,0.814371,1
0.621967,0.490946,0.715385,0.346304,0.420526,0.808383,1
0.574713,0.466801,0.853846,0.478599,0.267835,0.838323,2
0.54917,0.587525,0.810256,0.466926,0.305382,0.88024,1
0.581098,0.597585,0.65641,0.311284,0.387985,0.856287,1
0.537676,0.478873,0.7,0.206226,0.345432,0.832335,2
0.517241,0.665996,0.705128,0.564202,0.31164,0.886228,2
0.596424,0.696177,0.594872,0.463035,0.317897,0.832335,2
0.667944,0.605634,0.658974,0.439689,0.322904,0.838323,2
0.687101,0.585513,0.615385,0.36965,0.392991,0.832335,1
0.716475,0.615694,0.64359,0.428016,0.294118,0.850299,1
0.735632,0.643863,0.61282,0.319066,0.382979,0.826347,1
0.744572,0.672032,0.607692,0.435798,0.296621,0.754491,1
0.767561,0.734406,0.517949,0.416342,0.28035,0.790419,1
0.782886,0.738431,0.520513,0.361868,0.300375,0.808383,1
0.795658,0.726358,0.471795,0.478599,0.312891,0.742515,1
0.798212,0.698189,0.320513,0.451362,0.350438,0.736527,2
0.810983,0.668008,0.284615,0.400778,0.340426,0.772455,2
0.804598,0.692153,0.294872,0.424125,0.36796,0.802395,1
0.787995,0.686117,0.366667,0.385214,0.324155,0.778443,1
0.722861,0.738431,0.512821,0.466926,0.286608,0.748503,1
0.621967,0.734406,0.571795,0.416342,0.286608,0.712575,1
0.521073,0.68008,0.466667,0.264591,0.316646,0.676647,2
0.501916,0.607646,0.353846,0.225681,0.508135,0.736527,2
0.509579,0.635815,0.317949,0.276265,0.496871,0.718563,1
0.532567,0.62173,0.333333,0.256809,0.490613,0.766467,1
0.536398,0.665996,0.448718,0.163424,0.483104,0.790419,1
0.505747,0.706237,0.517949,0.33463,0.486859,0.802395,1
0.47765,0.68008,0.44359,0.400778,0.235294,0.748503,1
0.50447,0.65996,0.320513,0.404669,0.255319,0.754491,1
0.536398,0.712274,0.433333,0.268482,0.310388,0.808383,1
0.524904,0.674044,0.55641,0.36965,0.212766,0.802395,1
0.490421,0.696177,0.669231,0.466926,0.215269,0.808383,1
0.473819,0.704225,0.648718,0.463035,0.251564,0.796407,1
0.47765,0.676056,0.548718,0.381323,0.237797,0.808383,1
0.46871,0.561368,0.458974,0.143969,0.326658,0.736527,1
0.467433,0.591549,0.341026,0.245136,0.320401,0.712575,1
0.48659,0.591549,0.484615,0.217899,0.322904,0.706587,1
0.499361,0.684105,0.538462,0.33463,0.31164,0.700599,1
0.530013,0.732394,0.530769,0.435798,0.227785,0.706587,1
0.547893,0.738431,0.605128,0.513619,0.256571,0.712575,2
0.561941,0.744467,0.517949,0.357977,0.32791,0.664671,1
0.581098,0.692153,0.476923,0.365759,0.315394,0.706587,1
0.592593,0.665996,0.464103,0.350195,0.312891,0.712575,1
0.606641,0.700201,0.458974,0.330739,0.232791,0.652695,1
0.624521,0.710262,0.44359,0.326848,0.297872,0.664671,1
0.639847,0.702213,0.453846,0.357977,0.30413,0.646707,1
0.637292,0.639839,0.515385,0.284047,0.406758,0.646707,1
0.60281,0.503018,0.548718,0.077821,0.39174,0.652695,1
0.564496,0.432596,0.489744,0.272374,0.291615,0.670659,0
0.569604,0.511066,0.361538,0.284047,0.271589,0.682635,1
0.55811,0.54326,0.317949,0.354086,0.299124,0.706587,1
0.547893,0.591549,0.328205,0.389105,0.428035,0.694611,1
0.533844,0.555332,0.323077,0.40856,0.380476,0.586826,1
0.530013,0.525151,0.323077,0.237354,0.404255,0.652695,2
0.523627,0.43662,0.346154,0.571984,0.345432,0.694611,1
0.536398,0.442656,0.371795,0.455253,0.290363,0.742515,1
0.555556,0.460765,0.35641,0.264591,0.299124,0.718563,1
0.574713,0.533199,0.335897,0.342412,0.295369,0.706587,1
0.570881,0.545272,0.417949,0.11284,0.356696,0.652695,1
0.554278,0.595573,0.382051,0.256809,0.360451,0.712575,0
0.546616,0.583501,0.389744,0.22179,0.300375,0.706587,1
0.572158,0.579477,0.361538,0.287938,0.316646,0.724551,0
0.618135,0.589537,0.325641,0.287938,0.249061,0.706587,1
0.666667,0.643863,0.374359,0.435798,0.28035,0.694611,1
0.713921,0.641851,0.412821,0.303502,0.250313,0.670659,1
0.734355,0.65996,0.51282,0.330739,0.201502,0.700599,1
0.731801,0.696177,0.566667,0.350195,0.204005,0.742515,1
0.719029,0.772636,0.517949,0.51751,0.202753,0.760479,2
0.725415,0.792757,0.448718,0.478599,0.302879,0.754491,2
0.748404,0.754527,0.479487,0.501946,0.320401,0.766467,2
0.750958,0.71831,0.569231,0.44358,0.32791,0.742515,1
0.735632,0.724346,0.617949,0.44358,0.272841,0.748503,2
0.721584,0.690141,0.633333,0.385214,0.342929,0.772455,1
