@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7'

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.634729,0.814815,0.325641,0.860724,0.389105,0.254068,1
0.628743,0.800766,0.358974,0.832869,0.396887,0.212766,0
0.664671,0.790549,0.330769,0.849582,0.346304,0.216521,1
0.598803,0.776501,0.369231,0.830084,0.354086,0.195244,0
0.640719,0.759898,0.410256,0.805014,0.330739,0.191489,0
0.634731,0.748404,0.410256,0.791086,0.342412,0.193992,1
0.652693,0.734355,0.382051,0.796657,0.33463,0.284105,1
0.640719,0.720307,0.428205,0.799443,0.276265,0.294118,1
0.580839,0.708812,0.430769,0.777159,0.272374,0.35169,1
0.592812,0.697318,0.451282,0.740947,0.225681,0.324155,0
0.676646,0.697318,0.48718,0.793872,0.284047,0.285357,0
0.628743,0.675607,0.535897,0.791086,0.229572,0.284105,0
0.604791,0.67433,0.453846,0.855153,0.198444,0.291615,0
0.598803,0.651341,0.523077,0.392758,0.058366,0.339174,0
0.616766,0.641124,0.6,0.45961,0.182879,0.441802,0
0.616766,0.621967,0.664103,0.584958,0.299611,0.132666,0
0.604789,0.615581,0.715385,0.493036,0.354086,0.162703,1
0.706586,0.572158,0.758974,0.373259,0.51751,0.140175,2
0.712573,0.480204,0.866667,0.398329,0.669261,0.312891,2
0.706586,0.452107,0.907692,0.451253,0.509728,0.411765,2
0.634729,0.478927,0.823077,0.476323,0.498054,0.389237,2
0.658683,0.517241,0.735897,0.506964,0.490272,0.364205,2
0.610779,0.530013,0.658974,0.45961,0.416342,0.439299,2
0.640719,0.578544,0.569231,0.598886,0.225681,0.415519,1
0.610778,0.633461,0.625641,0.607242,0.237354,0.550688,1
0.640719,0.681992,0.65641,0.512535,0.175097,0.491865,1
0.634729,0.692209,0.648718,0.526462,0.202335,0.42428,1
0.652693,0.688378,0.689744,0.493036,0.326848,0.385482,1
0.580839,0.679438,0.689744,0.518106,0.330739,0.261577,1
0.634731,0.678161,0.633333,0.454039,0.330739,0.326658,1
0.682634,0.667944,0.579487,0.470752,0.338521,0.276596,1
0.676646,0.66539,0.51282,0.707521,0.210117,0.395494,0
0.568861,0.675607,0.397436,0.802228,0.284047,0.239049,0
0.604789,0.720307,0.438462,0.777159,0.268482,0.274093,0
0.634731,0.771392,0.494872,0.718663,0.268482,0.201502,0
0.610779,0.807152,0.476923,0.721448,0.237354,0.217772,0
0.580838,0.826309,0.533333,0.713092,0.225681,0.230288,0
0.610779,0.844189,0.571795,0.571031,0.175097,0.326658,0
0.586826,0.842912,0.689744,0.529248,0.272374,0.245307,0
0.610779,0.812261,0.746154,0.532033,0.338521,0.210263,1
0.586826,0.770115,0.8,0.481894,0.478599,0.180225,2
0.658681,0.722861,0.848718,0.495822,0.564202,0.34418,2
0.640719,0.687101,0.769231,0.518106,0.478599,0.345432,2
0.634729,0.652618,0.646154,0.643454,0.428016,0.399249,1
0.604791,0.660281,0.589744,0.623955,0.377432,0.32791,1
0.586826,0.670498,0.589744,0.662953,0.385214,0.359199,2
0.562872,0.65645,0.646154,0.660167,0.287938,0.644556,2
0.556886,0.643678,0.571795,0.70195,0.303502,0.505632,2
0.556886,0.675607,0.484615,0.729805,0.33463,0.613267,1
0.628743,0.739464,0.410256,0.752089,0.198444,0.534418,2
0.646706,0.813538,0.44359,0.735376,0.241245,0.544431,1
0.682633,0.841635,0.448718,0.699164,0.206226,0.506884,1
0.640718,0.87484,0.489744,0.710306,0.287938,0.439299,1
0.658681,0.897829,0.394872,0.738162,0.233463,0.356696,1
0.598803,0.929757,0.346154,0.777159,0.202335,0.428035,1
0.616766,0.927203,0.323077,0.788301,0.194553,0.415519,1
0.616766,0.91954,0.3,0.81337,0.291829,0.32791,0
0.664671,0.908046,0.341026,0.86351,0.276265,0.230288,0
0.646706,0.88378,0.338462,0.883008,0.190661,0.292866,0
0.67066,0.854406,0.323077,0.885794,0.237354,0.229036,0
0.73054,0.827586,0.289744,0.880223,0.214008,0.255319,0
0.706586,0.812261,0.302564,0.935933,0.202335,0.1602,0
0.706586,0.793103,0.274359,0.044568,0.178988,0.196496,0
0.658681,0.779055,0.266667,0.058496,0.132296,0.251564,0
0.67066,0.757344,0.307692,0.891365,0.136187,0.227785,0
0.712573,0.744572,0.289744,0,0.194553,0.185232,0
0.754491,0.726692,0.292308,0.986072,0.319066,0.085106,0
0.706586,0.713921,0.317949,0.091922,0.11284,0.155194,0
0.718563,0.707535,0.31282,0.888579,0.128405,0.148936,0
0.712575,0.720307,0.4,0.969359,0.077821,0.170404,0
0.676646,0.715198,0.433333,0.568245,0.241245,0.142678,0
0.622754,0.720307,0.451282,0.487465,0.284047,0.060075,0
0.646706,0.731801,0.479487,0.501393,0.326848,0.051314,0
0.658683,0.740741,0.484615,0.601671,0.202335,0.098874,0
0.658683,0.729246,0.446154,0.64624,0.245136,0.093867,0
0.670658,0.717752,0.492308,0.660167,0.346304,0.042553,0
0.67066,0.715198,0.451282,0.740947,0.357977,0.09637,0
0.676646,0.701149,0.497436,0.752089,0.307393,0.111389,1
0.658683,0.702427,0.461539,0.793872,0.322957,0.212766,0
0.640719,0.712644,0.458974,0.805014,0.299611,0.185232,0
0.694611,0.734355,0.425641,0.821727,0.178988,0.257822,0
0.688623,0.753512,0.451282,0.799443,0.105058,0.202753,0
0.682634,0.767561,0.448718,0.788301,0.105058,0.274093,0
0.676646,0.771392,0.461538,0.696379,0.085603,0.206508,0
0.718563,0.793103,0.458974,0.623955,0.14786,0.265332,0
0.724551,0.791826,0.469231,0.651811,0.105058,0.173967,0
0.7006,0.785441,0.451282,0.545961,0.108949,0.28786,0
0.652694,0.780332,0.453846,0.699164,0.155642,0.267835,0
0.688623,0.779055,0.415385,0.952646,0.062257,0.370463,0
0.664671,0.765006,0.412821,0.052925,0.027237,0.365457,0
0.694611,0.756066,0.392308,0.119777,0.097276,0.499374,0
0.646706,0.748404,0.410256,0.977716,0.136187,0.453066,0
0.688623,0.750958,0.389744,0.133705,0.18677,0.062578,0
0.706586,0.736909,0.48718,0.155989,0.081712,0.483104,0
0.760478,0.721584,0.489744,0.289694,0.140078,0.277847,0
0.748503,0.706258,0.530769,0.286908,0.225681,0.175219,0
0.778441,0.684547,0.471795,0.278552,0.280156,0.113892,0
0.766466,0.655172,0.469231,0.256267,0.354086,0.126408,1
0.778443,0.605364,0.405128,0.231198,0.365759,0.211514,1
0.778443,0.553001,0.379487,0.225627,0.455253,0.229036,2
0.808383,0.519796,0.482051,0.211699,0.575875,0.299124,2
0.76048,0.532567,0.671795,0.334262,0.463035,0.334168,2
0.724551,0.56705,0.733333,0.428969,0.470817,0.335419,1
0.688623,0.606641,0.65641,0.428969,0.249027,0.319149,1
0.706586,0.634738,0.497436,0.512535,0.101167,0.359199,1
0.706586,0.657727,0.510256,0.67688,0.07393,0.332916,0
0.736526,0.664112,0.605128,0.573816,0.159533,0.336671,0
0.688623,0.666667,0.682051,0.454039,0.291829,0.235294,1
0.760478,0.683269,0.733333,0.409471,0.463035,0.142678,1
0.754489,0.689655,0.735897,0.428969,0.354086,0.171464,1
0.742515,0.685824,0.730769,0.445682,0.346304,0.22403,1
0.712575,0.675607,0.694872,0.440111,0.326848,0.28035,1
0.760478,0.681992,0.692308,0.465181,0.303502,0.28786,1
0.736526,0.697318,0.653846,0.479109,0.315175,0.250313,1
0.724551,0.706258,0.653846,0.490251,0.342412,0.210263,1
0.718563,0.708812,0.658974,0.487465,0.381323,0.195244,1
0.730538,0.710089,0.641026,0.420613,0.354086,0.187735,0
0.736526,0.708812,0.666667,0.428969,0.322957,0.171464,0
0.73054,0.693487,0.641026,0.437326,0.319066,0.141427,0
0.718561,0.693487,0.615385,0.470752,0.249027,0.176471,0
0.724551,0.713921,0.674359,0.568245,0.252918,0.181477,0
0.748503,0.735632,0.682051,0.534819,0.346304,0.09637,0
0.724551,0.759898,0.646154,0.512535,0.307393,0.122653,0
0.682634,0.784163,0.638462,0.509749,0.346304,0.181477,0
0.730538,0.800766,0.635897,0.526462,0.229572,0.230288,0
0.76048,0.823755,0.638462,0.576602,0.284047,0.185232,0
0.748503,0.810983,0.630769,0.512535,0.2607,0.175219,0
0.706586,0.770115,0.630769,0.454039,0.291829,0.171464,0
0.712575,0.670498,0.548718,0.373259,0.256809,0.146433,1
0.766466,0.59387,0.469231,0.150418,0.552529,0.178974,1
0.718561,0.650064,0.448718,0.835655,0.59144,0.260325,2
0.664671,0.731801,0.410256,0.807799,0.420233,0.355444,2
0.736526,0.798212,0.476923,0.771588,0.326848,0.35169,1
0.778443,0.837803,0.489744,0.718663,0.2607,0.307885,1
0.742513,0.83908,0.528205,0.637883,0.268482,0.316646,0
0.706586,0.833972,0.517949,0.649025,0.202335,0.320401,0
0.718563,0.831418,0.564103,0.518106,0.182879,0.302879,0
0.748503,0.809706,0.61282,0.431755,0.272374,0.201502,0
0.76048,0.785441,0.674359,0.331476,0.36965,0.153942,1
0.766466,0.772669,0.653846,0.356546,0.326848,0.171464,0
0.784431,0.800766,0.576923,0.562674,0.167315,0.289111,0
0.79042,0.822478,0.551282,0.635097,0.182879,0.339174,1
0.736526,0.828863,0.54359,0.637883,0.085603,0.42428,1
0.742515,0.831418,0.489744,0.70195,0.101167,0.436796,1
0.742515,0.840358,0.523077,0.019499,0.038911,0.541927,0
0.796406,0.837803,0.497436,0.651811,0.097276,0.411765,0
0.772455,0.836526,0.517949,0.671309,0.151751,0.554443,0
0.748503,0.826309,0.525641,0.690808,0.225681,0.361702,0
0.79042,0.837803,0.548718,0.554318,0.097276,0.401752,0
0.826346,0.835249,0.625641,0.545961,0.18677,0.354193,0
0.808383,0.818646,0.648718,0.559889,0.319066,0.271589,1
0.784431,0.802043,0.658974,0.568245,0.287938,0.322904,1
0.772453,0.784163,0.65641,0.529248,0.249027,0.415519,1
0.796406,0.772669,0.6,0.629526,0.264591,0.285357,1
0.78443,0.750958,0.479487,0.743733,0.128405,0.436796,1
0.772455,0.726692,0.464103,0.83844,0.18677,0.433041,0
0.73054,0.703704,0.430769,0.855153,0.167315,0.414268,0
0.796406,0.692209,0.410256,0.86351,0.136187,0.470588,0
0.79042,0.67433,0.448718,0.011142,0.089494,0.409262,0
0.796406,0.650064,0.497436,0.066852,0.120623,0.534418,0
0.808383,0.62963,0.515385,0.281337,0.120623,0.473091,0
0.820358,0.615581,0.5,0.222841,0.229572,0.191489,0
0.808383,0.58493,0.515385,0.203343,0.241245,0.110138,0
0.778443,0.563218,0.510256,0.178273,0.140078,0.397997,0
0.766466,0.546616,0.517949,0.724234,0.2607,0.142678,0
0.808383,0.54917,0.502564,0.67688,0.225681,0.168961,0
0.796406,0.54917,0.497436,0.623955,0.182879,0.212766,0
0.778443,0.546616,0.466667,0.576602,0.159533,0.468085,0
0.802395,0.553001,0.451282,0.579387,0.18677,0.496871,0
0.8503,0.586207,0.474359,0.571031,0.105058,0.573217,0
0.844311,0.58493,0.484615,0.557103,0.155642,0.454318,0
0.802395,0.597701,0.517949,0.506964,0.18677,0.40801,0
0.82036,0.610473,0.497436,0.805014,0.350195,0.270338,0
0.796406,0.627075,0.564103,0.690808,0.22179,0.153942,0
0.778443,0.624521,0.628205,0.571031,0.241245,0.170213,0
0.784431,0.632184,0.620513,0.54039,0.350195,0.217772,0
0.82036,0.63857,0.605128,0.699164,0.233463,0.16771,0
0.838323,0.65645,0.574359,0.562674,0.276265,0.216521,1
0.79042,0.664112,0.510256,0.660167,0.237354,0.242804,0
0.760478,0.662835,0.535897,0.688022,0.206226,0.290363,1
0.748503,0.652618,0.553846,0.559889,0.163424,0.340426,1
0.79042,0.662835,0.479487,0.732591,0.330739,0.302879,1
0.784431,0.67433,0.51282,0.710306,0.29572,0.317897,1
0.754491,0.690932,0.520513,0.710306,0.389105,0.235294,1
0.766466,0.713921,0.55641,0.688022,0.214008,0.326658,0
0.778443,0.712644,0.674359,0.520891,0.287938,0.241552,0
0.820358,0.673052,0.730769,0.392758,0.404669,0.186483,1
0.856286,0.688378,0.635897,0.615599,0.319066,0.231539,1
0.880238,0.713921,0.720513,0.543175,0.350195,0.257822,1
0.868263,0.744572,0.74359,0.626741,0.529183,0.244055,2
0.868263,0.779055,0.725641,0.623955,0.521401,0.336671,2
0.838323,0.804598,0.738462,0.612813,0.509728,0.406758,2
0.868261,0.825032,0.71282,0.604457,0.474708,0.466834,2
0.856286,0.840358,0.653846,0.649025,0.455253,0.406758,2
0.808383,0.833972,0.589744,0.710306,0.365759,0.44806,1
0.82036,0.842912,0.469231,0.793872,0.276265,0.42428,1
0.784431,0.853129,0.489744,0.754875,0.159533,0.498123,1
0.796406,0.837803,0.507692,0.78273,0.101167,0.480601,1
0.79042,0.789272,0.515385,0.267409,0.198444,0.548185,1
0.790418,0.733078,0.428205,0.175487,0.412451,0.286608,1
0.796406,0.711367,0.266667,0.030641,0.412451,0.244055,1
0.826346,0.734355,0.230769,0.922006,0.420233,0.20025,1
0.82036,0.762452,0.264103,0.869081,0.377432,0.215269,1
0.814371,0.753512,0.338462,0.844011,0.377432,0.187735,1
0.862275,0.757344,0.333333,0.818942,0.463035,0.234043,1
0.8503,0.759898,0.382051,0.81337,0.470817,0.246558,1
0.766466,0.759898,0.405128,0.768802,0.466926,0.245307,1
0.742513,0.754789,0.435897,0.771588,0.451362,0.24781,1
0.766466,0.725415,0.520513,0.78273,0.342412,0.255319,1
0.790418,0.675607,0.576923,0.629526,0.256809,0.2403,0
0.766466,0.652618,0.448718,0.740947,0.11284,0.250313,0
0.778443,0.655172,0.379487,0.066852,0.143969,0.249061,1
0.814371,0.653895,0.507692,0.454039,0.116732,0.356696,1
0.81437,0.62069,0.594872,0.576602,0.225681,0.354193,1
0.796406,0.577267,0.530769,0.771588,0.478599,0.225282,2
0.778443,0.565773,0.510256,0.735376,0.560311,0.295369,2
0.784431,0.54023,0.584615,0.718663,0.521401,0.428035,2
0.814371,0.527458,0.582051,0.657382,0.322957,0.519399,2
0.814371,0.537676,0.369231,0.083565,0.198444,0.610763,2
0.766466,0.59387,0.307692,0.830084,0.18677,0.549437,2
0.814371,0.637292,0.369231,0.821727,0.132296,0.509387,1
0.802395,0.662835,0.471795,0.835655,0.175097,0.475594,1
0.802395,0.671775,0.453846,0.785515,0.210117,0.387985,1
0.742515,0.699872,0.420513,0.908078,0.120623,0.445557,1
0.772455,0.726692,0.417949,0.788301,0.237354,0.306633,0
0.814371,0.748404,0.507692,0.704735,0.29572,0.326658,0
0.784431,0.722861,0.574359,0.662953,0.33463,0.209011,1
0.772455,0.692209,0.648718,0.604457,0.420233,0.186483,1
0.78443,0.661558,0.589744,0.707521,0.505837,0.215269,1
0.802395,0.673052,0.517949,0.715877,0.439689,0.256571,1
0.778443,0.669221,0.571795,0.690808,0.389105,0.306633,1
0.766466,0.643678,0.641026,0.643454,0.276265,0.356696,1
0.808383,0.610473,0.525641,0.643454,0.175097,0.369212,1
0.772453,0.633461,0.476923,0.805014,0.357977,0.234043,1
0.784431,0.662835,0.538462,0.75766,0.346304,0.250313,1
0.754489,0.681992,0.6,0.724234,0.326848,0.220275,1
0.79042,0.696041,0.597436,0.651811,0.357977,0.274093,1
0.778443,0.717752,0.607692,0.671309,0.361868,0.171464,1
0.766466,0.726692,0.558974,0.67688,0.299611,0.244055,0
0.724551,0.734355,0.576923,0.654596,0.171206,0.201502,0
0.754489,0.734355,0.576923,0.445682,0.175097,0.376721,0
0.790418,0.742018,0.541026,0.64624,0.143969,0.354193,0
0.79042,0.731801,0.494872,0.506964,0.077821,0.357947,0
0.754491,0.716475,0.430769,0.284123,0.140078,0.554443,0
0.808381,0.706258,0.38718,0.250696,0.256809,0.269086,0
0.826346,0.706258,0.333333,0.075209,0.182879,0.39174,0
0.82036,0.715198,0.335897,1,0.171206,0.316646,0
0.802395,0.729246,0.369231,0.905292,0.14786,0.336671,0
0.850298,0.756066,0.397436,0.899721,0.159533,0.332916,0
0.868263,0.775223,0.438462,0.799443,0.128405,0.404255,0
0.88024,0.784163,0.446154,0.763231,0.143969,0.414268,0
0.832333,0.785441,0.446154,0.743733,0.175097,0.401752,0
0.832333,0.790549,0.425641,0.724234,0.085603,0.459324,0
0.868263,0.787995,0.41282,0.86351,0.116732,0.413016,0
0.832335,0.781609,0.371795,0.913649,0.101167,0.569462,0
0.808383,0.780332,0.361538,0.869081,0.190661,0.360451,0
0.832335,0.794381,0.346154,0.83844,0.14786,0.337922,0
0.87425,0.800766,0.369231,0.849582,0.194553,0.16771,0
0.856286,0.810983,0.35641,0.880223,0.319066,0.09637,0
0.856286,0.807152,0.333333,0.860724,0.252918,0.098874,0
0.808383,0.809706,0.420513,0.846797,0.256809,0.06383,0
0.838323,0.793103,0.466667,0.846797,0.249027,0.108886,0
0.832335,0.775223,0.494872,0.799443,0.143969,0.138924,0
0.838321,0.748404,0.548718,0.587744,0.101167,0.241552,0
0.832335,0.744572,0.546154,0.54039,0.178988,0.230288,0
0.862273,0.736909,0.558974,0.54039,0.206226,0.146433,0
0.844311,0.729246,0.561538,0.727019,0.175097,0.121402,0
0.862273,0.701149,0.594872,0.504178,0.062257,0.418023,0
0.88024,0.681992,0.558974,0.348189,0.178988,0.377972,1
0.868263,0.659004,0.6,0.392758,0.194553,0.435544,0
0.8503,0.652618,0.553846,0.721448,0.315175,0.158949,0
0.814371,0.643678,0.587179,0.715877,0.225681,0.267835,0
0.8503,0.625798,0.55641,0.688022,0.151751,0.234043,0
0.862275,0.616858,0.502564,0.562674,0.046693,0.277847,0
0.856286,0.606641,0.389744,0.119777,0.128405,0.297872,0
0.838323,0.613027,0.328205,0.022284,0.22179,0.232791,0
0.898203,0.628352,0.241026,0.019499,0.29572,0.153942,0
0.934132,0.64751,0.289744,0.041783,0.303502,0.217772,0
0.892215,0.666667,0.315385,0.986072,0.194553,0.162703,0
0.856286,0.687101,0.371795,0.935933,0.163424,0.26408,0
0.868263,0.688378,0.420513,0.827298,0.062257,0.216521,0
0.892215,0.706258,0.430769,0.768802,0.151751,0.48811,0
0.87425,0.706258,0.466667,0.774373,0.124514,0.305382,0
0.838323,0.692209,0.561538,0.623955,0.2607,0.105131,0
0.856286,0.664112,0.689744,0.543175,0.385214,0.060075,1
0.868263,0.652618,0.676923,0.562674,0.431907,0.196496,0
0.88024,0.639847,0.551282,0.699164,0.299611,0.176471,0
0.844311,0.642401,0.435897,0.743733,0.29572,0.165207,1
0.862275,0.664112,0.412821,0.771588,0.326848,0.221527,1
0.88024,0.666667,0.51282,0.70195,0.373541,0.279099,1
0.886226,0.63857,0.561538,0.649025,0.272374,0.274093,1
0.862275,0.62963,0.45641,0.860724,0.198444,0.449312,0
0.88024,0.637292,0.497436,0.707521,0.233463,0.261577,0
0.874251,0.64751,0.574359,0.64624,0.198444,0.309136,0
0.838323,0.621967,0.589744,0.562674,0.163424,0.244055,0
0.838323,0.623244,0.402564,0.97493,0.225681,0.362954,1
0.874251,0.678161,0.328205,0.874652,0.350195,0.216521,0
0.928143,0.743295,0.341026,0.852368,0.416342,0.146433,1
0.898203,0.779055,0.415385,0.754875,0.342412,0.260325,1
0.838323,0.794381,0.417949,0.777159,0.354086,0.211514,1
0.84431,0.810983,0.45641,0.760446,0.249027,0.325407,0
0.856286,0.816092,0.492308,0.738162,0.14786,0.292866,0
0.8503,0.812261,0.476923,0.841226,0.159533,0.28035,0
0.808383,0.805875,0.453846,0.779944,0.151751,0.257822,0
0.82036,0.799489,0.415385,0.660167,0.155642,0.295369,0
0.868263,0.812261,0.379487,0.908078,0.171206,0.197747,0
0.856286,0.813538,0.433333,0.83844,0.11284,0.404255,0
0.844311,0.813538,0.505128,0.640669,0.163424,0.205257,0
0.832335,0.796935,0.633333,0.520891,0.194553,0.145181,0
0.862275,0.779055,0.674359,0.456825,0.357977,0.013767,0
0.898203,0.766284,0.607692,0.637883,0.268482,0.148936,0
0.886226,0.752235,0.620513,0.582173,0.229572,0.147685,0
0.934132,0.754789,0.525641,0.696379,0.276265,0.153942,0
0.922155,0.780332,0.45641,0.738162,0.326848,0.177722,1
0.898203,0.807152,0.476923,0.754875,0.303502,0.249061,1
0.832335,0.817369,0.507692,0.738162,0.404669,0.28035,1
0.904192,0.83014,0.594872,0.637883,0.435798,0.277847,1
0.928143,0.812261,0.717949,0.623955,0.583658,0.227785,3
0.946106,0.776501,0.774359,0.626741,0.657588,0.44806,3
0.898203,0.742018,0.68718,0.662953,0.645914,0.515645,3
0.88024,0.765006,0.561538,0.729805,0.548638,0.579474,2
0.898203,0.784163,0.497436,0.727019,0.525292,0.476846,2
0.826346,0.779055,0.415385,0.766017,0.416342,0.508135,2
0.814371,0.782886,0.453846,0.752089,0.389105,0.419274,1
0.826346,0.780332,0.461538,0.740947,0.346304,0.312891,1
0.874251,0.767561,0.489744,0.743733,0.342412,0.382979,1
0.82036,0.743295,0.420513,0.802228,0.361868,0.28035,1
0.838323,0.749681,0.371795,0.777159,0.392996,0.295369,1
0.892215,0.768838,0.361538,0.877437,0.272374,0.270338,1
0.898201,0.770115,0.441026,0.791086,0.202335,0.326658,0
0.862275,0.749681,0.533333,0.637883,0.151751,0.245307,0
0.826346,0.684547,0.671795,0.495822,0.256809,0.270338,0
0.856286,0.59387,0.746154,0.381616,0.529183,0.126408,1
0.886226,0.514687,0.787179,0.495822,0.439689,0.235294,2
0.87425,0.46871,0.702564,0.660167,0.583658,0.292866,3
0.856286,0.46871,0.65641,0.64624,0.661479,0.538173,3
0.916166,0.478927,0.523077,0.807799,0.459144,0.513141,3
0.88024,0.533844,0.510256,0.75766,0.634241,0.456821,2
0.88024,0.570881,0.469231,0.779944,0.568093,0.403004,2
0.838323,0.590038,0.471795,0.810585,0.490272,0.446809,2
0.850298,0.595147,0.474359,0.779944,0.40856,0.371715,2
0.874251,0.618135,0.48718,0.754875,0.451362,0.399249,2
0.8503,0.628352,0.451282,0.774373,0.284047,0.375469,2
0.838321,0.634738,0.44359,0.721448,0.182879,0.463079,1
0.874251,0.67433,0.394872,0.083565,0.035019,0.370463,1
0.928143,0.713921,0.369231,0.111421,0.116732,0.473091,1
0.868263,0.753512,0.333333,0.169916,0.140078,0.401752,0
0.844311,0.791826,0.346154,0.002786,0.081712,0.436796,0
0.856286,0.814815,0.310256,0.986072,0.11284,0.371715,0
0.892215,0.826309,0.346154,0.89415,0.178988,0.418023,0
0.814371,0.825032,0.338462,0.86351,0.198444,0.269086,0
0.79042,0.813538,0.382051,0.816156,0.194553,0.456821,0
0.790418,0.808429,0.425641,0.746518,0.182879,0.355444,0
0.808383,0.795658,0.494872,0.718663,0.256809,0.165207,0
0.796406,0.740741,0.564103,0.668524,0.319066,0.12015,0
0.832335,0.696041,0.571795,0.693593,0.33463,0.16771,0
0.886226,0.627075,0.505128,0.721448,0.330739,0.157697,1
0.898203,0.573436,0.453846,0.788301,0.474708,0.195244,2
0.826346,0.508301,0.387179,0.821727,0.505837,0.370463,2
0.814371,0.440613,0.264103,0.835655,0.404669,0.463079,3
0.826346,0.427842,0.207692,0.933148,0.653696,0.540676,2
0.904192,0.430396,0.251282,0.002786,0.338521,0.578223,2
0.838321,0.45083,0.205128,0.983287,0.303502,0.558198,2
0.820358,0.439336,0.212821,0.899721,0.474708,0.387985,2
0.84431,0.438059,0.258974,0.869081,0.404669,0.436796,2
0.844311,0.402299,0.417949,0.810585,0.311284,0.397997,1
0.778443,0.363985,0.507692,0.729805,0.29572,0.35169,1
0.748503,0.329502,0.328205,0.788301,0.509728,0.257822,2
0.766466,0.380587,0.266667,0.83844,0.548638,0.389237,3
0.772455,0.411239,0.338462,0.807799,0.649805,0.425532,3
0.730538,0.464879,0.348718,0.796657,0.688716,0.531915,3
0.76048,0.476373,0.371795,0.81337,0.579767,0.573217,3
0.766466,0.496807,0.41282,0.802228,0.568093,0.543179,3
0.712575,0.478927,0.330769,0.807799,0.540856,0.519399,3
0.724551,0.510856,0.151282,0.997214,0.571984,0.510638,2
0.778441,0.572158,0.146154,0.030641,0.435798,0.533166,2
0.850298,0.62963,0.235897,0.927577,0.272374,0.425532,2
0.856286,0.64751,0.284615,0.883008,0.36965,0.369212,1
0.838323,0.67433,0.284615,0.871866,0.33463,0.321652,1
0.832335,0.688378,0.217949,0.941504,0.428016,0.295369,1
0.826346,0.726692,0.264103,0.963788,0.276265,0.272841,0
0.838321,0.740741,0.341026,0.871866,0.233463,0.242804,0
0.790418,0.766284,0.392308,0.835655,0.167315,0.227785,0
0.754491,0.768838,0.435897,0.779944,0.151751,0.221527,0
0.796406,0.762452,0.505128,0.671309,0.11284,0.257822,0
0.832335,0.756066,0.6,0.518106,0.178988,0.270338,0
0.79042,0.733078,0.669231,0.537604,0.284047,0.045056,0
0.81437,0.676884,0.676923,0.551532,0.284047,0.157697,0
0.838321,0.62963,0.653846,0.43454,0.389105,0.182728,1
0.844311,0.610473,0.512821,0.752089,0.525292,0.206508,1
0.814371,0.607918,0.392308,0.788301,0.44358,0.307885,2
0.772455,0.630907,0.430769,0.799443,0.373541,0.369212,2
0.796406,0.664112,0.389744,0.805014,0.428016,0.292866,2
0.82036,0.684547,0.392308,0.827298,0.385214,0.345432,1
0.826346,0.692209,0.433333,0.791086,0.396887,0.24781,1
0.79042,0.685824,0.45641,0.743733,0.354086,0.259074,1
0.808381,0.684547,0.425641,0.791086,0.311284,0.261577,0
0.820358,0.697318,0.451282,0.777159,0.311284,0.22403,0
0.802395,0.688378,0.520513,0.732591,0.237354,0.227785,0
0.78443,0.679438,0.548718,0.674095,0.210117,0.250313,0
0.748503,0.675607,0.476923,0.729805,0.330739,0.24781,0
0.802393,0.669221,0.441026,0.760446,0.202335,0.369212,1
0.754489,0.64751,0.515385,0.272981,0.058366,0.581977,1
0.772455,0.614304,0.464103,0.328691,0.140078,0.677096,1
