@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R2-3,9'

@attribute air numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.634731,0.494872,0.718663,0.268482,0.201502,0.770266,0
0.610779,0.476923,0.721448,0.237354,0.217772,0.806892,0
0.580838,0.533333,0.713092,0.225681,0.230288,0.827714,0
0.610779,0.571795,0.571031,0.175097,0.326658,0.845435,0
0.586826,0.689744,0.529248,0.272374,0.245307,0.847786,0
0.610779,0.746154,0.532033,0.338521,0.210263,0.819016,1
0.586826,0.8,0.481894,0.478599,0.180225,0.779643,2
0.658681,0.848718,0.495822,0.564202,0.34418,0.732364,2
0.640719,0.769231,0.518106,0.478599,0.345432,0.695496,2
0.634729,0.646154,0.643454,0.428016,0.399249,0.65476,1
0.604791,0.589744,0.623955,0.377432,0.32791,0.659229,1
0.586826,0.589744,0.662953,0.385214,0.359199,0.672039,2
0.562872,0.646154,0.660167,0.287938,0.644556,0.658138,2
0.556886,0.571795,0.70195,0.303502,0.505632,0.644551,2
0.556886,0.484615,0.729805,0.33463,0.613267,0.675784,1
0.628743,0.410256,0.752089,0.198444,0.534418,0.739478,2
0.646706,0.44359,0.735376,0.241245,0.544431,0.812547,1
0.682633,0.448718,0.699164,0.206226,0.506884,0.840712,1
0.640718,0.489744,0.710306,0.287938,0.439299,0.873235,1
0.658681,0.394872,0.738162,0.233463,0.356696,0.896104,1
0.598803,0.346154,0.777159,0.202335,0.428035,0.926736,1
0.616766,0.323077,0.788301,0.194553,0.415519,0.924247,1
0.616766,0.3,0.81337,0.291829,0.32791,0.915674,0
0.664671,0.341026,0.86351,0.276265,0.230288,0.906919,0
0.646706,0.338462,0.883008,0.190661,0.292866,0.879824,0
0.67066,0.323077,0.885794,0.237354,0.229036,0.853596,0
0.73054,0.289744,0.880223,0.214008,0.255319,0.825747,0
0.706586,0.302564,0.935933,0.202335,0.1602,0.815004,0
0.706586,0.274359,0.044568,0.178988,0.196496,0.800889,0
0.658681,0.266667,0.058496,0.132296,0.251564,0.788818,0
0.67066,0.307692,0.891365,0.136187,0.227785,0.76254,0
0.712573,0.289744,0,0.194553,0.185232,0.754014,0
0.754491,0.292308,0.986072,0.319066,0.085106,0.730779,0
0.706586,0.317949,0.091922,0.11284,0.155194,0.722738,0
0.718563,0.31282,0.888579,0.128405,0.148936,0.712718,0
0.712575,0.4,0.969359,0.077821,0.170404,0.724144,0
0.676646,0.433333,0.568245,0.241245,0.142678,0.71195,0
0.622754,0.451282,0.487465,0.284047,0.060075,0.724528,0
0.646706,0.479487,0.501393,0.326848,0.051314,0.738365,0
0.658683,0.484615,0.601671,0.202335,0.098874,0.744654,0
0.658683,0.446154,0.64624,0.245136,0.093867,0.734591,0
0.670658,0.492308,0.660167,0.346304,0.042553,0.710692,0
0.67066,0.451282,0.740947,0.357977,0.09637,0.699371,0
0.676646,0.497436,0.752089,0.307393,0.111389,0.690566,1
0.658683,0.461539,0.793872,0.322957,0.212766,0.690566,0
0.640719,0.458974,0.805014,0.299611,0.185232,0.701887,0
0.694611,0.425641,0.821727,0.178988,0.257822,0.727044,0
0.688623,0.451282,0.799443,0.105058,0.202753,0.749686,0
0.682634,0.448718,0.788301,0.105058,0.274093,0.762264,0
0.676646,0.461538,0.696379,0.085603,0.206508,0.773585,0
0.718563,0.458974,0.623955,0.14786,0.265332,0.791195,0
0.724551,0.469231,0.651811,0.105058,0.173967,0.802516,0
0.7006,0.451282,0.545961,0.108949,0.28786,0.793711,0
0.652694,0.453846,0.699164,0.155642,0.267835,0.789937,0
0.688623,0.415385,0.952646,0.062257,0.370463,0.791195,0
0.664671,0.412821,0.052925,0.027237,0.365457,0.786164,0
0.694611,0.392308,0.119777,0.097276,0.499374,0.767296,0
0.646706,0.410256,0.977716,0.136187,0.453066,0.761006,0
0.688623,0.389744,0.133705,0.18677,0.062578,0.761006,0
0.706586,0.48718,0.155989,0.081712,0.483104,0.753459,0
0.760478,0.489744,0.289694,0.140078,0.277847,0.740881,0
0.748503,0.530769,0.286908,0.225681,0.175219,0.727044,0
0.778441,0.471795,0.278552,0.280156,0.113892,0.713208,0
0.766466,0.469231,0.256267,0.354086,0.126408,0.69434,1
0.778443,0.405128,0.231198,0.365759,0.211514,0.65283,1
0.778443,0.379487,0.225627,0.455253,0.229036,0.605031,2
0.808383,0.482051,0.211699,0.575875,0.299124,0.554717,2
0.76048,0.671795,0.334262,0.463035,0.334168,0.543396,2
0.724551,0.733333,0.428969,0.470817,0.335419,0.577358,1
0.688623,0.65641,0.428969,0.249027,0.319149,0.621384,1
0.706586,0.497436,0.512535,0.101167,0.359199,0.642767,1
0.706586,0.510256,0.67688,0.07393,0.332916,0.659119,0
0.736526,0.605128,0.573816,0.159533,0.336671,0.67044,0
0.688623,0.682051,0.454039,0.291829,0.235294,0.68805,1
0.760478,0.733333,0.409471,0.463035,0.142678,0.686792,1
0.754489,0.735897,0.428969,0.354086,0.171464,0.70566,1
0.742515,0.730769,0.445682,0.346304,0.22403,0.69434,1
0.712575,0.694872,0.440111,0.326848,0.28035,0.69434,1
0.760478,0.692308,0.465181,0.303502,0.28786,0.691824,1
0.736526,0.653846,0.479109,0.315175,0.250313,0.70566,1
0.724551,0.653846,0.490251,0.342412,0.210263,0.706918,1
0.718563,0.658974,0.487465,0.381323,0.195244,0.718239,1
0.730538,0.641026,0.420613,0.354086,0.187735,0.72327,0
0.736526,0.666667,0.428969,0.322957,0.171464,0.720755,0
0.73054,0.641026,0.437326,0.319066,0.141427,0.703145,0
0.718561,0.615385,0.470752,0.249027,0.176471,0.696855,0
0.724551,0.674359,0.568245,0.252918,0.181477,0.703145,0
0.748503,0.682051,0.534819,0.346304,0.09637,0.738365,0
0.724551,0.646154,0.512535,0.307393,0.122653,0.761006,0
0.682634,0.638462,0.509749,0.346304,0.181477,0.781132,0
0.730538,0.635897,0.526462,0.229572,0.230288,0.802516,0
0.76048,0.638462,0.576602,0.284047,0.185232,0.822642,0
0.748503,0.630769,0.512535,0.2607,0.175219,0.821384,0
0.706586,0.630769,0.454039,0.291829,0.171464,0.783648,0
0.712575,0.548718,0.373259,0.256809,0.146433,0.734591,1
0.766466,0.469231,0.150418,0.552529,0.178974,0.589937,1
0.718561,0.448718,0.835655,0.59144,0.260325,0.605031,2
0.664671,0.410256,0.807799,0.420233,0.355444,0.706918,2
0.736526,0.476923,0.771588,0.326848,0.35169,0.781132,1
0.778443,0.489744,0.718663,0.2607,0.307885,0.825157,1
0.742513,0.528205,0.637883,0.268482,0.316646,0.833962,0
0.706586,0.517949,0.649025,0.202335,0.320401,0.837736,0
0.718563,0.564103,0.518106,0.182879,0.302879,0.846541,0
0.748503,0.61282,0.431755,0.272374,0.201502,0.830189,0
0.76048,0.674359,0.331476,0.36965,0.153942,0.803774,1
0.766466,0.653846,0.356546,0.326848,0.171464,0.774843,0
0.784431,0.576923,0.562674,0.167315,0.289111,0.798742,0
0.79042,0.551282,0.635097,0.182879,0.339174,0.81761,1
0.736526,0.54359,0.637883,0.085603,0.42428,0.832704,1
0.742515,0.489744,0.70195,0.101167,0.436796,0.832704,1
0.742515,0.523077,0.019499,0.038911,0.541927,0.841509,0
0.796406,0.497436,0.651811,0.097276,0.411765,0.837736,0
0.772455,0.517949,0.671309,0.151751,0.554443,0.831447,0
0.748503,0.525641,0.690808,0.225681,0.361702,0.828931,0
0.79042,0.548718,0.554318,0.097276,0.401752,0.833962,0
0.826346,0.625641,0.545961,0.18677,0.354193,0.830189,0
0.808383,0.648718,0.559889,0.319066,0.271589,0.815094,1
0.784431,0.658974,0.568245,0.287938,0.322904,0.803774,1
0.772453,0.65641,0.529248,0.249027,0.415519,0.78239,1
0.796406,0.6,0.629526,0.264591,0.285357,0.766038,1
0.78443,0.479487,0.743733,0.128405,0.436796,0.753459,1
0.772455,0.464103,0.83844,0.18677,0.433041,0.739623,0
0.73054,0.430769,0.855153,0.167315,0.414268,0.722013,0
0.796406,0.410256,0.86351,0.136187,0.470588,0.70566,0
0.79042,0.448718,0.011142,0.089494,0.409262,0.689308,0
0.796406,0.497436,0.066852,0.120623,0.534418,0.675472,0
0.808383,0.515385,0.281337,0.120623,0.473091,0.650314,0
0.820358,0.5,0.222841,0.229572,0.191489,0.633962,0
0.808383,0.515385,0.203343,0.241245,0.110138,0.594969,0
0.778443,0.510256,0.178273,0.140078,0.397997,0.571069,0
0.766466,0.517949,0.724234,0.2607,0.142678,0.555975,0
0.808383,0.502564,0.67688,0.225681,0.168961,0.566038,0
0.796406,0.497436,0.623955,0.182879,0.212766,0.559748,0
0.778443,0.466667,0.576602,0.159533,0.468085,0.562264,0
0.802395,0.451282,0.579387,0.18677,0.496871,0.566038,0
0.8503,0.474359,0.571031,0.105058,0.573217,0.587421,0
0.844311,0.484615,0.557103,0.155642,0.454318,0.594969,0
0.802395,0.517949,0.506964,0.18677,0.40801,0.6,0
0.82036,0.497436,0.805014,0.350195,0.270338,0.598742,0
0.796406,0.564103,0.690808,0.22179,0.153942,0.627673,0
0.778443,0.628205,0.571031,0.241245,0.170213,0.630189,0
0.784431,0.620513,0.54039,0.350195,0.217772,0.627673,0
0.82036,0.605128,0.699164,0.233463,0.16771,0.633962,0
0.838323,0.574359,0.562674,0.276265,0.216521,0.654088,1
0.79042,0.510256,0.660167,0.237354,0.242804,0.666667,0
0.760478,0.535897,0.688022,0.206226,0.290363,0.667925,1
0.748503,0.553846,0.559889,0.163424,0.340426,0.662893,1
0.79042,0.479487,0.732591,0.330739,0.302879,0.659119,1
0.784431,0.51282,0.710306,0.29572,0.317897,0.666667,1
0.754491,0.520513,0.710306,0.389105,0.235294,0.681761,1
0.766466,0.55641,0.688022,0.214008,0.326658,0.706918,0
0.778443,0.674359,0.520891,0.287938,0.241552,0.714465,0
0.820358,0.730769,0.392758,0.404669,0.186483,0.693082,1
0.856286,0.635897,0.615599,0.319066,0.231539,0.674214,1
0.880238,0.720513,0.543175,0.350195,0.257822,0.703145,1
0.868263,0.74359,0.626741,0.529183,0.244055,0.724528,2
0.868263,0.725641,0.623955,0.521401,0.336671,0.762264,2
0.838323,0.738462,0.612813,0.509728,0.406758,0.78239,2
0.868261,0.71282,0.604457,0.474708,0.466834,0.805031,2
0.856286,0.653846,0.649025,0.455253,0.406758,0.816352,2
0.808383,0.589744,0.710306,0.365759,0.44806,0.818868,1
0.82036,0.469231,0.793872,0.276265,0.42428,0.831447,1
0.784431,0.489744,0.754875,0.159533,0.498123,0.851572,1
0.796406,0.507692,0.78273,0.101167,0.480601,0.844025,1
0.79042,0.515385,0.267409,0.198444,0.548185,0.806289,1
0.790418,0.428205,0.175487,0.412451,0.286608,0.742138,1
0.796406,0.266667,0.030641,0.412451,0.244055,0.734591,1
0.826346,0.230769,0.922006,0.420233,0.20025,0.750943,1
0.82036,0.264103,0.869081,0.377432,0.215269,0.762264,1
0.814371,0.338462,0.844011,0.377432,0.187735,0.753459,1
0.862275,0.333333,0.818942,0.463035,0.234043,0.743396,1
0.8503,0.382051,0.81337,0.470817,0.246558,0.752201,1
0.766466,0.405128,0.768802,0.466926,0.245307,0.748428,1
0.742513,0.435897,0.771588,0.451362,0.24781,0.737107,1
0.766466,0.520513,0.78273,0.342412,0.255319,0.72327,1
0.790418,0.576923,0.629526,0.256809,0.2403,0.686792,0
0.766466,0.448718,0.740947,0.11284,0.250313,0.644025,0
0.778443,0.379487,0.066852,0.143969,0.249061,0.650314,1
0.814371,0.507692,0.454039,0.116732,0.356696,0.657862,1
0.81437,0.594872,0.576602,0.225681,0.354193,0.627673,1
0.796406,0.530769,0.771588,0.478599,0.225282,0.577358,2
0.778443,0.510256,0.735376,0.560311,0.295369,0.555975,2
0.784431,0.584615,0.718663,0.521401,0.428035,0.535849,2
0.814371,0.582051,0.657382,0.322957,0.519399,0.520755,2
0.814371,0.369231,0.083565,0.198444,0.610763,0.543396,2
0.766466,0.307692,0.830084,0.18677,0.549437,0.598742,2
0.814371,0.369231,0.821727,0.132296,0.509387,0.632704,1
0.802395,0.471795,0.835655,0.175097,0.475594,0.659119,1
0.802395,0.453846,0.785515,0.210117,0.387985,0.674214,1
0.742515,0.420513,0.908078,0.120623,0.445557,0.695597,1
0.772455,0.417949,0.788301,0.237354,0.306633,0.72327,0
0.814371,0.507692,0.704735,0.29572,0.326658,0.739623,0
0.784431,0.574359,0.662953,0.33463,0.209011,0.719497,1
0.772455,0.648718,0.604457,0.420233,0.186483,0.680503,1
0.78443,0.589744,0.707521,0.505837,0.215269,0.654088,1
0.802395,0.517949,0.715877,0.439689,0.256571,0.661635,1
0.778443,0.571795,0.690808,0.389105,0.306633,0.655346,1
0.766466,0.641026,0.643454,0.276265,0.356696,0.641509,1
0.808383,0.525641,0.643454,0.175097,0.369212,0.6,1
0.772453,0.476923,0.805014,0.357977,0.234043,0.630189,1
0.784431,0.538462,0.75766,0.346304,0.250313,0.649057,1
0.754489,0.6,0.724234,0.326848,0.220275,0.669182,1
0.79042,0.597436,0.651811,0.357977,0.274093,0.685535,1
0.778443,0.607692,0.671309,0.361868,0.171464,0.710692,1
0.766466,0.558974,0.67688,0.299611,0.244055,0.725786,0
0.724551,0.576923,0.654596,0.171206,0.201502,0.737107,0
0.754489,0.576923,0.445682,0.175097,0.376721,0.739623,0
0.790418,0.541026,0.64624,0.143969,0.354193,0.752201,0
0.79042,0.494872,0.506964,0.077821,0.357947,0.745912,0
0.754491,0.430769,0.284123,0.140078,0.554443,0.744654,0
0.808381,0.38718,0.250696,0.256809,0.269086,0.734591,0
0.826346,0.333333,0.075209,0.182879,0.39174,0.728302,0
0.82036,0.335897,1,0.171206,0.316646,0.725786,0
0.802395,0.369231,0.905292,0.14786,0.336671,0.735849,0
0.850298,0.397436,0.899721,0.159533,0.332916,0.758491,0
0.868263,0.438462,0.799443,0.128405,0.404255,0.777358,0
0.88024,0.446154,0.763231,0.143969,0.414268,0.786164,0
0.832333,0.446154,0.743733,0.175097,0.401752,0.789937,0
0.832333,0.425641,0.724234,0.085603,0.459324,0.798742,0
0.868263,0.41282,0.86351,0.116732,0.413016,0.8,0
0.832335,0.371795,0.913649,0.101167,0.569462,0.794969,0
0.808383,0.361538,0.869081,0.190661,0.360451,0.789937,0
0.832335,0.346154,0.83844,0.14786,0.337922,0.798742,0
0.87425,0.369231,0.849582,0.194553,0.16771,0.8,0
0.856286,0.35641,0.880223,0.319066,0.09637,0.805031,0
0.856286,0.333333,0.860724,0.252918,0.098874,0.803774,0
0.808383,0.420513,0.846797,0.256809,0.06383,0.805031,0
0.838323,0.466667,0.846797,0.249027,0.108886,0.794969,0
0.832335,0.494872,0.799443,0.143969,0.138924,0.786164,0
0.838321,0.548718,0.587744,0.101167,0.241552,0.767296,0
0.832335,0.546154,0.54039,0.178988,0.230288,0.749686,0
0.862273,0.558974,0.54039,0.206226,0.146433,0.72956,0
0.844311,0.561538,0.727019,0.175097,0.121402,0.732075,0
0.862273,0.594872,0.504178,0.062257,0.418023,0.713208,0
0.88024,0.558974,0.348189,0.178988,0.377972,0.698113,1
0.868263,0.6,0.392758,0.194553,0.435544,0.677987,0
0.8503,0.553846,0.721448,0.315175,0.158949,0.661635,0
0.814371,0.587179,0.715877,0.225681,0.267835,0.650314,0
0.8503,0.55641,0.688022,0.151751,0.234043,0.647799,0
0.862275,0.502564,0.562674,0.046693,0.277847,0.644025,0
0.856286,0.389744,0.119777,0.128405,0.297872,0.640252,0
0.838323,0.328205,0.022284,0.22179,0.232791,0.640252,0
0.898203,0.241026,0.019499,0.29572,0.153942,0.647799,0
0.934132,0.289744,0.041783,0.303502,0.217772,0.666667,0
0.892215,0.315385,0.986072,0.194553,0.162703,0.680503,0
0.856286,0.371795,0.935933,0.163424,0.26408,0.696855,0
0.868263,0.420513,0.827298,0.062257,0.216521,0.700629,0
0.892215,0.430769,0.768802,0.151751,0.48811,0.708176,0
0.87425,0.466667,0.774373,0.124514,0.305382,0.708176,0
0.838323,0.561538,0.623955,0.2607,0.105131,0.696855,0
0.856286,0.689744,0.543175,0.385214,0.060075,0.667925,1
0.868263,0.676923,0.562674,0.431907,0.196496,0.640252,0
0.88024,0.551282,0.699164,0.299611,0.176471,0.636478,0
0.844311,0.435897,0.743733,0.29572,0.165207,0.640252,1
0.862275,0.412821,0.771588,0.326848,0.221527,0.656604,1
0.88024,0.51282,0.70195,0.373541,0.279099,0.661635,1
0.886226,0.561538,0.649025,0.272374,0.274093,0.63522,1
0.862275,0.45641,0.860724,0.198444,0.449312,0.623899,0
0.88024,0.497436,0.707521,0.233463,0.261577,0.645283,0
0.874251,0.574359,0.64624,0.198444,0.309136,0.650314,0
0.838323,0.589744,0.562674,0.163424,0.244055,0.630189,0
0.838323,0.402564,0.97493,0.225681,0.362954,0.63522,1
0.874251,0.328205,0.874652,0.350195,0.216521,0.685535,0
0.928143,0.341026,0.852368,0.416342,0.146433,0.732075,1
0.898203,0.415385,0.754875,0.342412,0.260325,0.76478,1
0.838323,0.417949,0.777159,0.354086,0.211514,0.787421,1
0.84431,0.45641,0.760446,0.249027,0.325407,0.811321,0
0.856286,0.492308,0.738162,0.14786,0.292866,0.822642,0
0.8503,0.476923,0.841226,0.159533,0.28035,0.81761,0
0.808383,0.453846,0.779944,0.151751,0.257822,0.812579,0
0.82036,0.415385,0.660167,0.155642,0.295369,0.813836,0
0.868263,0.379487,0.908078,0.171206,0.197747,0.812579,0
0.856286,0.433333,0.83844,0.11284,0.404255,0.815094,0
0.844311,0.505128,0.640669,0.163424,0.205257,0.810063,0
0.832335,0.633333,0.520891,0.194553,0.145181,0.807547,0
0.862275,0.674359,0.456825,0.357977,0.013767,0.786164,0
0.898203,0.607692,0.637883,0.268482,0.148936,0.768553,0
0.886226,0.620513,0.582173,0.229572,0.147685,0.755975,0
0.934132,0.525641,0.696379,0.276265,0.153942,0.750943,0
0.922155,0.45641,0.738162,0.326848,0.177722,0.777358,1
0.898203,0.476923,0.754875,0.303502,0.249061,0.792453,1
0.832335,0.507692,0.738162,0.404669,0.28035,0.807547,1
0.904192,0.594872,0.637883,0.435798,0.277847,0.812579,1
0.928143,0.717949,0.623955,0.583658,0.227785,0.792453,3
0.946106,0.774359,0.626741,0.657588,0.44806,0.748428,3
0.898203,0.68718,0.662953,0.645914,0.515645,0.708176,3
0.88024,0.561538,0.729805,0.548638,0.579474,0.737107,2
0.898203,0.497436,0.727019,0.525292,0.476846,0.757233,2
0.826346,0.415385,0.766017,0.416342,0.508135,0.768553,2
0.814371,0.453846,0.752089,0.389105,0.419274,0.769811,1
0.826346,0.461538,0.740947,0.346304,0.312891,0.772327,1
0.874251,0.489744,0.743733,0.342412,0.382979,0.761006,1
0.82036,0.420513,0.802228,0.361868,0.28035,0.744654,1
0.838323,0.371795,0.777159,0.392996,0.295369,0.739623,1
0.892215,0.361538,0.877437,0.272374,0.270338,0.757233,1
0.898201,0.441026,0.791086,0.202335,0.326658,0.772327,0
0.862275,0.533333,0.637883,0.151751,0.245307,0.753459,0
0.826346,0.671795,0.495822,0.256809,0.270338,0.710692,0
0.856286,0.746154,0.381616,0.529183,0.126408,0.642767,1
0.886226,0.787179,0.495822,0.439689,0.235294,0.538365,2
0.87425,0.702564,0.660167,0.583658,0.292866,0.460377,3
0.856286,0.65641,0.64624,0.661479,0.538173,0.391195,3
0.916166,0.523077,0.807799,0.459144,0.513141,0.433962,3
0.88024,0.510256,0.75766,0.634241,0.456821,0.499371,2
0.88024,0.469231,0.779944,0.568093,0.403004,0.537107,2
0.838323,0.471795,0.810585,0.490272,0.446809,0.576101,2
0.850298,0.474359,0.779944,0.40856,0.371715,0.588679,2
0.874251,0.48718,0.754875,0.451362,0.399249,0.606289,2
0.8503,0.451282,0.774373,0.284047,0.375469,0.621384,2
0.838321,0.44359,0.721448,0.182879,0.463079,0.640252,1
0.874251,0.394872,0.083565,0.035019,0.370463,0.680503,1
0.928143,0.369231,0.111421,0.116732,0.473091,0.72327,1
0.868263,0.333333,0.169916,0.140078,0.401752,0.76478,0
0.844311,0.346154,0.002786,0.081712,0.436796,0.801258,0
0.856286,0.310256,0.986072,0.11284,0.371715,0.823899,0
0.892215,0.346154,0.89415,0.178988,0.418023,0.830189,0
0.814371,0.338462,0.86351,0.198444,0.269086,0.825157,0
0.79042,0.382051,0.816156,0.194553,0.456821,0.822642,0
0.790418,0.425641,0.746518,0.182879,0.355444,0.811321,0
0.808383,0.494872,0.718663,0.256809,0.165207,0.788679,0
0.796406,0.564103,0.668524,0.319066,0.12015,0.742138,0
0.832335,0.571795,0.693593,0.33463,0.16771,0.686792,0
0.886226,0.505128,0.721448,0.330739,0.157697,0.628931,1
0.898203,0.453846,0.788301,0.474708,0.195244,0.577358,2
0.826346,0.387179,0.821727,0.505837,0.370463,0.510692,2
0.814371,0.264103,0.835655,0.404669,0.463079,0.438994,3
0.826346,0.207692,0.933148,0.653696,0.540676,0.406289,2
0.904192,0.251282,0.002786,0.338521,0.578223,0.433962,2
0.838321,0.205128,0.983287,0.303502,0.558198,0.467925,2
0.820358,0.212821,0.899721,0.474708,0.387985,0.456604,2
0.84431,0.258974,0.869081,0.404669,0.436796,0.438994,2
0.844311,0.417949,0.810585,0.311284,0.397997,0.421384,1
0.778443,0.507692,0.729805,0.29572,0.35169,0.381132,1
0.748503,0.328205,0.788301,0.509728,0.257822,0.339623,2
0.766466,0.266667,0.83844,0.548638,0.389237,0.36478,3
0.772455,0.338462,0.807799,0.649805,0.425532,0.394969,3
0.730538,0.348718,0.796657,0.688716,0.531915,0.437736,3
0.76048,0.371795,0.81337,0.579767,0.573217,0.467925,3
0.766466,0.41282,0.802228,0.568093,0.543179,0.485535,3
0.712575,0.330769,0.807799,0.540856,0.519399,0.483019,3
0.724551,0.151282,0.997214,0.571984,0.510638,0.506918,2
0.778441,0.146154,0.030641,0.435798,0.533166,0.574843,2
0.850298,0.235897,0.927577,0.272374,0.425532,0.640252,2
0.856286,0.284615,0.883008,0.36965,0.369212,0.657862,1
0.838323,0.284615,0.871866,0.33463,0.321652,0.679245,1
0.832335,0.217949,0.941504,0.428016,0.295369,0.689308,1
0.826346,0.264103,0.963788,0.276265,0.272841,0.72327,0
0.838321,0.341026,0.871866,0.233463,0.242804,0.748428,0
0.790418,0.392308,0.835655,0.167315,0.227785,0.763522,0
0.754491,0.435897,0.779944,0.151751,0.221527,0.767296,0
0.796406,0.505128,0.671309,0.11284,0.257822,0.774843,0
0.832335,0.6,0.518106,0.178988,0.270338,0.766038,0
0.79042,0.669231,0.537604,0.284047,0.045056,0.740881,0
0.81437,0.676923,0.551532,0.284047,0.157697,0.698113,0
0.838321,0.653846,0.43454,0.389105,0.182728,0.640252,1
0.844311,0.512821,0.752089,0.525292,0.206508,0.597484,1
0.814371,0.392308,0.788301,0.44358,0.307885,0.607547,2
0.772455,0.430769,0.799443,0.373541,0.369212,0.625157,2
0.796406,0.389744,0.805014,0.428016,0.292866,0.649057,2
0.82036,0.392308,0.827298,0.385214,0.345432,0.669182,1
0.826346,0.433333,0.791086,0.396887,0.24781,0.679245,1
0.79042,0.45641,0.743733,0.354086,0.259074,0.684277,1
0.808381,0.425641,0.791086,0.311284,0.261577,0.685535,0
0.820358,0.451282,0.777159,0.311284,0.22403,0.698113,0
0.802395,0.520513,0.732591,0.237354,0.227785,0.695597,0
0.78443,0.548718,0.674095,0.210117,0.250313,0.681761,0
0.748503,0.476923,0.729805,0.330739,0.24781,0.669182,0
0.802393,0.441026,0.760446,0.202335,0.369212,0.677987,1
0.754489,0.515385,0.272981,0.058366,0.581977,0.661635,1
0.772455,0.464103,0.328691,0.140078,0.677096,0.640252,1
0.76048,0.382051,0.29805,0.105058,0.698373,0.649057,0
0.802395,0.453846,0.532033,0.077821,0.560701,0.662893,1
0.802395,0.530769,0.557103,0.178988,0.519399,0.667925,1
0.796406,0.635897,0.543175,0.22179,0.554443,0.660377,1
0.790418,0.715385,0.54039,0.346304,0.420526,0.631447,1
0.856286,0.853846,0.473538,0.478599,0.267835,0.583648,2
0.892215,0.810256,0.579387,0.466926,0.305382,0.539623,1
0.814371,0.65641,0.635097,0.311284,0.387985,0.586164,1
0.886226,0.7,0.448468,0.206226,0.345432,0.566038,2
0.808383,0.705128,0.554318,0.564202,0.31164,0.479245,2
0.79042,0.594872,0.682451,0.463035,0.317897,0.579874,2
0.778443,0.658974,0.635097,0.439689,0.322904,0.641509,2
0.778443,0.615385,0.623955,0.36965,0.392991,0.681761,1
0.814371,0.64359,0.62117,0.428016,0.294118,0.701887,1
0.802395,0.61282,0.679666,0.319066,0.382979,0.730818,1
0.778443,0.607692,0.637883,0.435798,0.296621,0.735849,1
0.784431,0.517949,0.740947,0.416342,0.28035,0.757233,1
0.772455,0.520513,0.746518,0.361868,0.300375,0.774843,1
0.766466,0.471795,0.75766,0.478599,0.312891,0.778616,1
0.736526,0.320513,0.896936,0.451362,0.350438,0.788679,2
0.694609,0.284615,0.849582,0.400778,0.340426,0.805031,2
0.730538,0.294872,0.852368,0.424125,0.36796,0.792453,1
0.718563,0.366667,0.807799,0.385214,0.324155,0.786164,1
0.67066,0.512821,0.763231,0.466926,0.286608,0.72327,1
0.664671,0.571795,0.671309,0.416342,0.286608,0.618868,1
0.712575,0.466667,0.805014,0.264591,0.316646,0.533333,2
0.742515,0.353846,0.852368,0.225681,0.508135,0.514465,2
0.748503,0.317949,0.860724,0.276265,0.496871,0.522013,1
0.766466,0.333333,0.883008,0.256809,0.490613,0.545912,1
0.766466,0.448718,0.690808,0.163424,0.483104,0.543396,1
0.748501,0.517949,0.696379,0.33463,0.486859,0.51195,1
0.712575,0.44359,0.779944,0.400778,0.235294,0.475472,1
0.754491,0.320513,0.888579,0.404669,0.255319,0.508176,1
0.808383,0.433333,0.779944,0.268482,0.310388,0.533333,1
